Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses05F_script03_2_M000 [004.6500-010.1500]: As a matter of fact, the real cause of that row was Peter Burden.",5.468333333333334,3.703333333333333,5.3966666666666665,neutral,6 out of 7,"['matter', 'fact', 'real', 'cause', 'row', 'burden']","['matter', 'fact', 'real', 'cause', 'row', 'peter', 'burden']"
2,Ses05F_script03_2_F000 [010.0461-013.3500]: You knew there was nothing in that.,6.82,3.24,5.78,positive,1 out of 2,['know'],"['know', 'nothing']"
3,Ses05F_script03_2_M001 [012.7900-016.2700]: I knew nothing of the sort.,6.82,3.24,5.78,positive,1 out of 3,['know'],"['know', 'nothing', 'sort']"
4,You accepted presents from him.,6.619999999999999,3.81,6.295,positive,2 out of 2,"['accept', 'present']","['accept', 'present']"
5,Ses05F_script03_2_F001 [015.6000-018.0200]: Only a trivial little broach.,4.83,3.77,4.82,neutral,3 out of 3,"['trivial', 'little', 'broach']","['trivial', 'little', 'broach']"
6,"Ses05F_script03_2_M002 [017.3100-021.4900]: I remember it well, covered in diamonds in the worst possible taste.",6.548,4.198,6.212,positive,5 out of 7,"['remember', 'cover', 'diamond', 'possible', 'taste']","['remember', 'well', 'cover', 'diamond', 'worst', 'possible', 'taste']"
7,"Ses05F_script03_2_F002 [020.0400-023.7100]: No, not at all.",N/A,N/A,N/A,N/A,0,N/A,[]
8,I-I still have it.,N/A,N/A,N/A,N/A,0,N/A,['still']
9,I wear it quite often.,6.36,3.33,5.72,positive,1 out of 3,['wear'],"['wear', 'quite', 'often']"
10,Ses05F_script03_2_M003 [023.1100-026.7900]: You went out of your way to torture me over Peter Burden.,4.17,4.2025,4.015,neutral,4 out of 5,"['go', 'way', 'torture', 'burden']","['go', 'way', 'torture', 'peter', 'burden']"
11,Ses05F_script03_2_F003 [026.4100-029.5300]: You worked the whole thing up in your jealous imagination.,5.212,4.3100000000000005,5.8,neutral,5 out of 5,"['work', 'whole', 'thing', 'jealous', 'imagination']","['work', 'whole', 'thing', 'jealous', 'imagination']"
12,"Ses05F_script03_2_M004 [029.0900-032.5800]: You must admit that he was in love with you, wasn't he?",6.336666666666667,4.27,5.18,positive,3 out of 3,"['must', 'admit', 'love']","['must', 'admit', 'love']"
13,"Ses05F_script03_2_F004 [031.9500-034.5400]: maybe just a little, but--
Ses05F_script03_2_M005 [034.0800-036.9900]: You let him kiss you.",6.546666666666667,4.32,5.92,positive,3 out of 4,"['little', 'let', 'kiss']","['maybe', 'little', 'let', 'kiss']"
14,You said you did.,5.91,4.43,6.88,neutral,1 out of 1,['say'],['say']
15,Ses05F_script03_2_F005 [036.6100-038.2200]: And what of it?,N/A,N/A,N/A,N/A,0,N/A,[]
16,Ses05F_script03_2_M006 [037.9500-039.0500]: What of it?,N/A,N/A,N/A,N/A,0,N/A,[]
