Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses01M_script01_3_F000 [008.2904-011.9425]: The only one I know still love his parents.,6.91,3.8525,5.5649999999999995,positive,4 out of 5,"['one', 'know', 'love', 'parent']","['one', 'know', 'still', 'love', 'parent']"
2,"Ses01M_script01_3_M000 [011.8600-015.1286]: Yeah, that kind of went out of style didn't it?",6.97,4.216666666666667,6.806666666666667,positive,3 out of 4,"['kind', 'go', 'style']","['yeah', 'kind', 'go', 'style']"
3,Ses01M_script01_3_F001 [014.5812-020.0400]: Oh it's not bad thing it's good thing.,6.1625,4.7,5.7125,positive,4 out of 5,"['neg-bad', 'neg-thing', 'good', 'thing']","['oh', 'bad', 'thing', 'good', 'thing']"
4,"Ses01M_script01_3_F002 [020.7769-027.6000]: You know it's nice here, the air is sweet.",7.0625,3.54,6.0225,positive,4 out of 4,"['know', 'nice', 'air', 'sweet']","['know', 'nice', 'air', 'sweet']"
5,Ses01M_script01_3_M001 [028.1000-030.5850]: You're not sorry you came?,4.775,5.904999999999999,4.205,neutral,2 out of 2,"['neg-sorry', 'neg-come']","['sorry', 'come']"
6,"Ses01M_script01_3_F003 [030.1500-038.2445]: Not sorry, no.",5.19,5.38,4.35,neutral,1 out of 1,['neg-sorry'],['sorry']
7,I can't stay here.,3.8600000000000003,6.859999999999999,4.29,negative,1 out of 2,['neg-stay'],"['ca', 'stay']"
8,Ses01M_script01_3_M002 [038.4600-041.3299]: Why not?,N/A,N/A,N/A,N/A,0,N/A,[]
9,Ses01M_script01_3_F004 [040.8100-044.5425]: For one thing your mother as much as told me to go.,6.152,3.91,5.47,positive,5 out of 6,"['one', 'thing', 'mother', 'tell', 'go']","['one', 'thing', 'mother', 'much', 'tell', 'go']"
10,Ses01M_script01_3_M003 [044.1700-046.0650]: Well.,N/A,N/A,N/A,N/A,0,N/A,['well']
11,"Ses01M_script01_3_F005 [045.7500-051.2332]: [BREATHING] And then you've been kind of...
Ses01M_script01_3_M004 [051.0590-053.2700]: What?",7.78,3.19,7.62,positive,1 out of 2,['kind'],"['breathing', 'kind']"
12,Ses01M_script01_3_F006 [053.7700-059.2200]: You've been kind of embarrassed ever since I got here.,5.793333333333333,4.08,5.6466666666666665,neutral,3 out of 5,"['kind', 'embarrassed', 'get']","['kind', 'embarrassed', 'ever', 'since', 'get']"
13,"Ses01M_script01_3_M005 [063.7100-077.5575]: I was kind of planning on sneaking up on you, you know over like a course of a week or so.",6.328,3.922,6.064,positive,5 out of 7,"['kind', 'sneak', 'know', 'like', 'week']","['kind', 'planning', 'sneak', 'know', 'like', 'course', 'week']"
