Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses05M_impro08_M000 [002.7277-005.3600]: D.S.L.,N/A,N/A,N/A,N/A,0,N/A,[]
2,"Extreme, can I help you?",6.300000000000001,5.234999999999999,6.385,positive,2 out of 2,"['extreme', 'help']","['extreme', 'help']"
3,"Ses05M_impro08_F000 [004.4500-031.2000]: Hi, I need- I need some help.",5.95,3.8766666666666665,5.67,neutral,3 out of 4,"['need', 'need', 'help']","['hi', 'need', 'need', 'help']"
4,"I've been transferred to, like, eight different departments and I've told my problem to every single department, and then they just send me to another one and say they are going to send all my information so I won't have to repeat it, and then that person doesn't know what's going on.",5.622105263157895,3.9642105263157896,5.382105263157895,neutral,19 out of 22,"['transfer', 'like', 'eight', 'different', 'department', 'tell', 'problem', 'single', 'department', 'send', 'one', 'say', 'go', 'send', 'information', 'neg-repeat', 'person', 'neg-know', 'go']","['transfer', 'like', 'eight', 'different', 'department', 'tell', 'problem', 'every', 'single', 'department', 'send', 'another', 'one', 'say', 'go', 'send', 'information', 'wo', 'repeat', 'person', 'know', 'go']"
5,"And I've restated my story about eight different times and I just want somebody to help me get my connection back, because this happens every two weeks.",5.918333333333333,3.7283333333333335,5.636666666666667,neutral,12 out of 15,"['story', 'eight', 'different', 'time', 'want', 'help', 'get', 'connection', 'back', 'happen', 'two', 'week']","['restate', 'story', 'eight', 'different', 'time', 'want', 'somebody', 'help', 'get', 'connection', 'back', 'happen', 'every', 'two', 'week']"
6,And I want to know what to do to stop it from happening again.,5.7625,4.025,5.4399999999999995,neutral,4 out of 4,"['want', 'know', 'stop', 'happen']","['want', 'know', 'stop', 'happen']"
7,Ses05M_impro08_M001 [030.3700-032.8900]: This happens every two weeks?,5.6899999999999995,3.3633333333333333,5.286666666666667,neutral,3 out of 4,"['happen', 'two', 'week']","['happen', 'every', 'two', 'week']"
8,Ses05M_impro08_F001 [031.8600-034.8400]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
9,That my service just goes out.,6.575,3.9050000000000002,5.33,positive,2 out of 2,"['service', 'go']","['service', 'go']"
10,Ses05M_impro08_M002 [034.1300-035.7900]: You've lost your connection.,4.795,4.9399999999999995,5.8,neutral,2 out of 2,"['lose', 'connection']","['lose', 'connection']"
11,Ses05M_impro08_F002 [035.2100-036.1900]: yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
12,Ses05M_impro08_M003 [035.8000-036.8000]: okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
13,Ses05M_impro08_F003 [036.3600-047.0600]: And I'll reset the IP address.,5.380000000000001,3.11,5.375,neutral,2 out of 3,"['reset', 'address']","['reset', 'ip', 'address']"
