Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses04F_script01_1_F000 [007.6900-012.6900]: What's he going to say?,6.115,4.645,6.105,positive,2 out of 2,"['go', 'say']","['go', 'say']"
2,Maybe we should tell him before he sees it.,5.77,3.88,5.470000000000001,neutral,2 out of 3,"['tell', 'see']","['maybe', 'tell', 'see']"
3,Ses04F_script01_1_M000 [012.2738-014.0809]: He saw it.,4.16,4.18,4.67,neutral,1 out of 1,['saw'],['saw']
4,Ses04F_script01_1_F001 [013.7264-018.0317]: How could he see it?,6.27,3.9,6.0,positive,1 out of 2,['see'],"['could', 'see']"
5,I was the first one up.,6.71,3.785,5.97,positive,2 out of 2,"['first', 'one']","['first', 'one']"
6,He was still in bed.,7.16,3.0,6.73,positive,1 out of 2,['bed'],"['still', 'bed']"
7,Ses04F_script01_1_M001 [017.4239-020.5800]: He was out here when it broke.,5.1,4.71,4.5,neutral,1 out of 1,['break'],['break']
8,Ses04F_script01_1_F002 [020.2100-021.6400]: When?,N/A,N/A,N/A,N/A,0,N/A,[]
9,Ses04F_script01_1_M002 [021.1400-028.8203]: About four this morning.,5.835,3.67,6.0,neutral,2 out of 2,"['four', 'morning']","['four', 'morning']"
10,I heard it cracking and I woke up and looked out.,5.47,4.1075,5.93,neutral,4 out of 4,"['hear', 'crack', 'wake', 'look']","['hear', 'crack', 'wake', 'look']"
11,He was standing right there when it cracked.,5.09,4.45,6.156666666666666,neutral,3 out of 3,"['stand', 'right', 'crack']","['stand', 'right', 'crack']"
12,Ses04F_script01_1_F003 [028.1619-031.6500]: What was he doing out here at four in the morning?,5.835,3.67,6.0,neutral,2 out of 2,"['four', 'morning']","['four', 'morning']"
13,Ses04F_script01_1_M003 [031.1800-036.6000]: I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
14,"When it cracked, he ran back into the house and cried in the kitchen.",5.071666666666667,4.333333333333333,5.156666666666666,neutral,6 out of 6,"['crack', 'run', 'back', 'house', 'cry', 'kitchen']","['crack', 'run', 'back', 'house', 'cry', 'kitchen']"
15,Ses04F_script01_1_F004 [037.1000-039.4600]: Did you talk to him?,6.64,3.38,6.44,positive,1 out of 1,['talk'],['talk']
16,"Ses04F_script01_1_M004 [038.8900-043.4300]: No, I figured the best thing was to leave him alone.",4.7475,4.5600000000000005,4.9975000000000005,neutral,4 out of 5,"['neg-figure', 'thing', 'leave', 'alone']","['figure', 'best', 'thing', 'leave', 'alone']"
17,Ses04F_script01_1_F005 [043.8300-046.2600]: He cried hard?,3.785,4.975,3.76,negative,2 out of 2,"['cry', 'hard']","['cry', 'hard']"
18,Ses04F_script01_1_M005 [046.4600-049.9924]: I could hear him right through the floor of my room.,6.172499999999999,3.7625,6.4925,positive,4 out of 5,"['hear', 'right', 'floor', 'room']","['could', 'hear', 'right', 'floor', 'room']"
19,Ses04F_script01_1_F006 [049.5800-058.4511]: What was he doing out here at that hour?,5.05,3.38,6.25,neutral,1 out of 1,['hour'],['hour']
20,He's dreaming about him again.,7.43,4.37,5.4,positive,1 out of 1,['dream'],['dream']
21,He's walking around at night.,6.725,3.4050000000000002,5.525,positive,2 out of 3,"['walk', 'night']","['walk', 'around', 'night']"
22,Ses04F_script01_1_M006 [058.0600-060.1100]: I guess he is.,5.18,3.86,4.89,neutral,1 out of 1,['guess'],['guess']
23,Ses04F_script01_1_F007 [060.2700-063.5161]: He's getting just like after he died.,5.066666666666666,4.99,5.07,neutral,3 out of 3,"['get', 'like', 'die']","['get', 'like', 'die']"
24,Ses04F_script01_1_F008 [063.8201-065.7800]: What's the meaning in that?,6.45,4.05,6.53,positive,1 out of 1,['meaning'],['meaning']
25,"Ses04F_script01_1_M007 [065.0400-071.8735]: I don't know the meaning of this, mom.",4.79,5.776666666666666,4.66,neutral,3 out of 3,"['neg-know', 'neg-meaning', 'mom']","['know', 'meaning', 'mom']"
26,But I know one thing you made a terrible mistake with dad.,5.24,3.7685714285714287,5.311428571428571,neutral,7 out of 7,"['know', 'one', 'thing', 'make', 'terrible', 'mistake', 'dad']","['know', 'one', 'thing', 'make', 'terrible', 'mistake', 'dad']"
27,Ses04F_script01_1_F009 [071.5696-073.3931]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
28,"Ses04F_script01_1_M008 [072.8866-077.7997]: Being dishonest with him, that kind of thing always pays off and now it's paying off.",5.758,4.01,6.138,neutral,5 out of 6,"['dishonest', 'kind', 'thing', 'pay', 'pay']","['dishonest', 'kind', 'thing', 'always', 'pay', 'pay']"
29,Ses04F_script01_1_F010 [077.3200-079.6738]: What do you mean dishonest?,2.715,4.88,4.585,negative,2 out of 2,"['mean', 'dishonest']","['mean', 'dishonest']"
30,Ses04F_script01_1_M009 [079.1700-085.6400]: You know that Larry's not coming back and I know it.,5.8100000000000005,5.08,5.1,neutral,4 out of 5,"['know', 'neg-come', 'neg-back', 'know']","['know', 'larry', 'come', 'back', 'know']"
31,Why do we allow him to go on thinking that we believe with him?,6.609999999999999,3.7225,6.125,positive,4 out of 4,"['allow', 'go', 'think', 'believe']","['allow', 'go', 'think', 'believe']"
32,"Ses04F_script01_1_F011 [085.2800-087.6200]: What do you want to do, argue with him?",4.575,5.98,5.08,neutral,2 out of 2,"['want', 'argue']","['want', 'argue']"
33,Ses04F_script01_1_M010 [087.2200-092.5400]: I don't want to argue with him but it's time that he realizes that Larry's not coming back anymore.,5.415,4.755,4.996666666666667,neutral,6 out of 8,"['neg-want', 'neg-argue', 'time', 'realize', 'neg-come', 'neg-back']","['want', 'argue', 'time', 'realize', 'larry', 'come', 'back', 'anymore']"
