Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses05M_impro03_M000 [005.1000-007.0500]: Guess what?,5.18,3.86,4.89,neutral,1 out of 1,['guess'],['guess']
2,Ses05M_impro03_F000 [006.6500-008.0900]: what?,N/A,N/A,N/A,N/A,0,N/A,[]
3,"Ses05M_impro03_M001 [007.7900-011.1200]: I did it, I asked her to marry me.",6.52,4.5,5.98,positive,2 out of 2,"['ask', 'marry']","['ask', 'marry']"
4,Ses05M_impro03_F001 [010.6700-012.8900]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
5,you did?,N/A,N/A,N/A,N/A,0,N/A,[]
6,"Ses05M_impro03_M002 [011.4000-013.5200]: Yes, I did it.",N/A,N/A,N/A,N/A,0,N/A,['yes']
7,Ses05M_impro03_F002 [012.9400-013.9600]: When?,N/A,N/A,N/A,N/A,0,N/A,[]
8,"Ses05M_impro03_M003 [013.5400-016.1200]: Oh my god, it was just last weekend.",6.535,5.685,6.055,positive,2 out of 4,"['god', 'weekend']","['oh', 'god', 'last', 'weekend']"
9,"Ses05M_impro03_F003 [015.9000-019.3500]: Oh, what, how- where how did you do it?",N/A,N/A,N/A,N/A,0,N/A,['oh']
10,"Ses05M_impro03_M004 [018.0300-025.1000]: She--,well, she said yes, first of all, let me say that right off the bat.",6.205,4.34,6.275,positive,6 out of 8,"['say', 'first', 'let', 'say', 'right', 'bat']","['well', 'say', 'yes', 'first', 'let', 'say', 'right', 'bat']"
11,"Well, I would like to assume, too.",5.92,4.136666666666667,6.1433333333333335,neutral,3 out of 4,"['would', 'like', 'assume']","['well', 'would', 'like', 'assume']"
12,"But you never know these things, right?",6.5633333333333335,3.89,6.116666666666667,positive,3 out of 4,"['know', 'thing', 'right']","['never', 'know', 'thing', 'right']"
13,Ses05M_impro03_F004 [019.6200-022.3700]: Okay good.,7.89,3.66,6.41,positive,1 out of 2,['good'],"['okay', 'good']"
14,I I assumed.,4.41,4.2,6.21,neutral,1 out of 1,['assume'],['assume']
15,"Ses05M_impro03_M005 [025.1100-031.5700]: Um-, but no- It was It was great.",7.5,4.14,6.65,positive,1 out of 2,['great'],"['um', 'great']"
16,It was really great.,7.5,4.14,6.65,positive,1 out of 2,['great'],"['really', 'great']"
17,I think she was really surprised and she was really happy.,7.24,5.25,6.1433333333333335,positive,3 out of 5,"['think', 'surprised', 'happy']","['think', 'really', 'surprised', 'really', 'happy']"
18,"um-
Ses05M_impro03_F005 [029.8700-031.8200]: oh-
Ses05M_impro03_M006 [031.5800-044.0500]: I did it up at Yosemite.",N/A,N/A,N/A,N/A,0,N/A,"['um', 'oh', 'yosemite']"
19,We went camping right like we usually do.,7.0200000000000005,4.6,6.165,positive,4 out of 5,"['go', 'camp', 'right', 'like']","['go', 'camp', 'right', 'like', 'usually']"
20,You know we go camping up there all the time.,6.4350000000000005,3.9125,5.34,positive,4 out of 4,"['know', 'go', 'camp', 'time']","['know', 'go', 'camp', 'time']"
21,"But, um- the waterfalls had died down a little bit, you know.",5.448,4.51,5.022,neutral,5 out of 6,"['waterfall', 'die', 'little', 'bit', 'know']","['um', 'waterfall', 'die', 'little', 'bit', 'know']"
22,And so uh- we-I had her climb up.,5.62,3.95,5.61,neutral,1 out of 2,['climb'],"['uh', 'climb']"
23,Ses05M_impro03_M007 [044.0600-054.6600]: You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.,6.4725,3.8287500000000003,5.58375,positive,8 out of 8,"['know', 'know', 'rock', 'climb', 'waterfall', 'go', 'little', 'pool']","['know', 'know', 'rock', 'climb', 'waterfall', 'go', 'little', 'pool']"
24,"And then, I- it's great.",7.5,4.14,6.65,positive,1 out of 1,['great'],['great']
25,"Um- You have to climb this little rock-
Ses05M_impro03_F006 [054.1100-055.4900]: uh-huh
Ses05M_impro03_M008 [054.7000-065.1400]: and you can climb it and it's covered in algae you know.",5.88,3.706666666666667,5.536666666666667,neutral,6 out of 8,"['climb', 'little', 'rock', 'climb', 'cover', 'know']","['um', 'climb', 'little', 'rock', 'climb', 'cover', 'algae', 'know']"
26,"So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture.",5.953571428571428,3.8364285714285713,5.441428571428571,neutral,14 out of 14,"['want', 'climb', 'go', 'take', 'picture', 'like', 'back', 'little', 'waterfall', 'area', 'get', 'back', 'take', 'picture']","['want', 'climb', 'go', 'take', 'picture', 'like', 'back', 'little', 'waterfall', 'area', 'get', 'back', 'take', 'picture']"
27,"And then, I had her come back.",5.199999999999999,3.08,5.58,neutral,2 out of 2,"['come', 'back']","['come', 'back']"
28,And I was going to do the same thing.,5.9350000000000005,4.1450000000000005,5.37,neutral,2 out of 2,"['go', 'thing']","['go', 'thing']"
29,"Ses05M_impro03_M009 [065.1600-078.3600]: Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose.",6.3625,4.135,6.1425,positive,4 out of 7,"['climb', 'rock', 'like', 'purpose']","['well', 'instead', 'climb', 'rock', 'like', 'well', 'purpose']"
30,I made it look like I accidentally did it.,6.493333333333333,3.9433333333333334,6.126666666666667,positive,3 out of 4,"['make', 'look', 'like']","['make', 'look', 'like', 'accidentally']"
31,"I slipped down into this pool of water, right?",6.3575,4.265,5.87,positive,4 out of 4,"['slip', 'pool', 'water', 'right']","['slip', 'pool', 'water', 'right']"
32,And she freaks out because I slide all the way down this rock.,5.2675,3.91,5.175,neutral,4 out of 4,"['freak', 'slide', 'way', 'rock']","['freak', 'slide', 'way', 'rock']"
33,"And um-
Ses05M_impro03_FXX0 [074.1533-074.9410]: uh-huh
Ses05M_impro03_M010 [078.3900-089.5469]: And I pop up out of the water -- and I had planned it already, you know?",6.5024999999999995,3.815,5.965,positive,4 out of 6,"['pop', 'water', 'plan', 'know']","['um', 'pop', 'water', 'plan', 'already', 'know']"
34,"I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.",6.441666666666666,4.046666666666667,5.836666666666667,positive,6 out of 7,"['pop', 'water', 'like', 'grab', 'hand', 'know']","['pop', 'water', 'breathing', 'like', 'grab', 'hand', 'know']"
35,"and that In my hand, I've got the ring.",6.36,4.026666666666666,5.656666666666667,positive,3 out of 3,"['hand', 'get', 'ring']","['hand', 'get', 'ring']"
36,Ses05M_impro03_M011 [089.5569-103.3100]: And she's like- she feels it you know and she doesn't know what it is.,5.9275,4.6125,5.445,neutral,4 out of 4,"['like', 'feel', 'know', 'neg-know']","['like', 'feel', 'know', 'know']"
37,And she you know helps me get out and I won't let go of her hand.,5.581666666666667,4.601666666666667,5.468333333333334,neutral,6 out of 7,"['know', 'help', 'get', 'neg-let', 'neg-go', 'hand']","['know', 'help', 'get', 'wo', 'let', 'go', 'hand']"
38,"And she's like, what are you doing?",7.44,4.4,6.28,positive,1 out of 1,['like'],['like']
39,"I and said, You saved my life, now will you marry me?",6.734999999999999,5.04,6.195,positive,4 out of 4,"['say', 'save', 'life', 'marry']","['say', 'save', 'life', 'marry']"
40,"Ses05M_impro03_F007 [101.8300-106.0700]: Oh, my God.",5.9,5.56,5.0,neutral,1 out of 2,['god'],"['oh', 'god']"
41,That's so dramatic.,5.17,6.59,4.77,neutral,1 out of 1,['dramatic'],['dramatic']
42,Ses05M_impro03_M012 [104.4300-111.7000]: Wasn't that great?,2.5,5.86,3.3499999999999996,negative,1 out of 1,['neg-great'],['great']
43,I didn't want it to be too hokey.but- but- She liked it.She liked it.,6.293333333333334,4.503333333333334,5.723333333333334,positive,3 out of 3,"['neg-want', 'like', 'like']","['want', 'like', 'like']"
44,Ses05M_impro03_F008 [106.1400-108.3300]: so cute.,7.56,5.05,6.02,positive,1 out of 1,['cute'],['cute']
45,"Ses05M_impro03_F009 [108.5100-111.0100]: No, it's totally original, though.",7.5,4.4,7.16,positive,1 out of 3,['original'],"['totally', 'original', 'though']"
46,Ses05M_impro03_F010 [111.0200-112.3300]: oh.,N/A,N/A,N/A,N/A,0,N/A,['oh']
47,Ses05M_impro03_M013 [111.7100-115.2200]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
48,And she said yes.,5.91,4.43,6.88,neutral,1 out of 2,['say'],"['say', 'yes']"
49,"And she cried, of course.",3.22,5.45,2.56,negative,1 out of 2,['cry'],"['cry', 'course']"
50,"Ses05M_impro03_F011 [114.1200-117.9500]: Oh, Then you had a whole weekend of camping?",6.373333333333333,4.93,6.556666666666667,positive,3 out of 4,"['whole', 'weekend', 'camping']","['oh', 'whole', 'weekend', 'camping']"
51,Ses05M_impro03_M014 [116.4700-123.1000]: Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
52,"We did that in the beginning, exactly.",6.39,3.0,5.72,positive,1 out of 2,['beginning'],"['beginning', 'exactly']"
53,"So we had, so we just had, you know, good times the rest of the weekend, yeah.",7.068,3.682,5.888,positive,5 out of 6,"['know', 'good', 'time', 'rest', 'weekend']","['know', 'good', 'time', 'rest', 'weekend', 'yeah']"
54,"Ses05M_impro03_F012 [121.7200-125.3600]: Oh, right.",7.32,5.0,7.16,positive,1 out of 2,['right'],"['oh', 'right']"
55,"sure [LAUGHTER]
Ses05M_impro03_M015 [123.1100-127.7000]: It was a lot of fun- It was a lot of fun.",7.8575,5.3775,6.98,positive,4 out of 6,"['sure', 'laughter', 'fun', 'fun']","['sure', 'laughter', 'lot', 'fun', 'lot', 'fun']"
56,She's great.,7.5,4.14,6.65,positive,1 out of 1,['great'],['great']
57,And I'm so happy.,8.47,6.05,7.21,positive,1 out of 1,['happy'],['happy']
58,Ses05M_impro03_F013 [127.3600-129.5400]: So where are you going to have your wedding?,6.835,5.09,5.205,positive,2 out of 2,"['go', 'wedding']","['go', 'wedding']"
59,Ses05M_impro03_M016 [128.5600-141.3600]: We're going to do it back in the Midwest where her family all is.,6.11,3.933333333333333,5.51,positive,3 out of 4,"['go', 'back', 'family']","['go', 'back', 'midwest', 'family']"
60,They're all out there.,N/A,N/A,N/A,N/A,0,N/A,[]
61,"you know so, Um  And so, just gonna have a small, small wedding.",6.422499999999999,3.8550000000000004,4.98,positive,4 out of 7,"['know', 'small', 'small', 'wedding']","['know', 'um', 'gon', 'na', 'small', 'small', 'wedding']"
62,"But, um- you know, of course, you're going to come, right?",6.525,4.1675,6.0525,positive,4 out of 6,"['know', 'go', 'come', 'right']","['um', 'know', 'course', 'go', 'come', 'right']"
63,Ses05M_impro03_F014 [141.0000-143.5800]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
64,of course.,N/A,N/A,N/A,N/A,0,N/A,['course']
65,Ses05M_impro03_M017 [141.4200-146.0000]: Okay good.,7.89,3.66,6.41,positive,1 out of 2,['good'],"['okay', 'good']"
66,And uh- I want you to be in it actually.,6.0,5.29,5.39,neutral,1 out of 3,['want'],"['uh', 'want', 'actually']"
67,Ses05M_impro03_F015 [144.4300-146.2400]: Okay Okay.,N/A,N/A,N/A,N/A,0,N/A,"['okay', 'okay']"
68,"Ses05M_impro03_M018 [146.0100-152.7500]: Um- And she wants you to be in it, too.",6.0,5.29,5.39,neutral,1 out of 2,['want'],"['um', 'want']"
69,She loves you so much.,8.0,5.36,5.92,positive,1 out of 2,['love'],"['love', 'much']"
70,She thinks you're the sweetest.,6.68,3.75,6.5,positive,1 out of 2,['think'],"['think', 'sweetest']"
71,"Of course, you are.",N/A,N/A,N/A,N/A,0,N/A,['course']
72,"You're You're my best friend so-
Ses05M_impro03_FXX0 [148.2012-149.6381]: Awe.",6.82,4.0600000000000005,6.08,positive,2 out of 3,"['friend', 'awe']","['best', 'friend', 'awe']"
73,Ses05M_impro03_F016 [151.5200-153.3600]: Where is she right now?,7.32,5.0,7.16,positive,1 out of 1,['right'],['right']
74,"Ses05M_impro03_M019 [153.0900-155.7900]: oh, She's back at work.",4.904999999999999,3.46,5.67,neutral,2 out of 3,"['back', 'work']","['oh', 'back', 'work']"
75,yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
76,"Ses05M_impro03_F017 [154.3300-157.3900]: Yeah,I'll hang out with the both of you.",3.1,4.86,4.61,negative,1 out of 2,['hang'],"['yeah', 'hang']"
77,Ses05M_impro03_M020 [156.5400-159.0400]: Of course.,N/A,N/A,N/A,N/A,0,N/A,['course']
78,We'll go out to dinner later this week.,5.996666666666667,4.013333333333334,5.553333333333334,neutral,3 out of 4,"['go', 'dinner', 'week']","['go', 'dinner', 'later', 'week']"
79,Ses05M_impro03_F018 [158.1800-159.3300]: yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
80,Ses05M_impro03_M021 [159.0700-160.1900]: It will be perfect.,7.19,4.71,6.53,positive,1 out of 1,['perfect'],['perfect']
81,Ses05M_impro03_F019 [159.7300-162.7000]: Oh I'm so excited for you.,8.11,6.43,7.33,positive,1 out of 2,['excited'],"['oh', 'excited']"
82,"Ses05M_impro03_M022 [161.4600-165.8500]: Yes, me too.",N/A,N/A,N/A,N/A,0,N/A,['yes']
83,Oh I am so in love.,8.0,5.36,5.92,positive,1 out of 2,['love'],"['oh', 'love']"
84,Ses05M_impro03_F020 [165.7500-166.9100]: oh.,N/A,N/A,N/A,N/A,0,N/A,['oh']
85,Ses05M_impro03_M023 [165.8600-167.4600]: She's the one.,6.09,2.67,5.56,positive,1 out of 1,['one'],['one']
86,"Ses05M_impro03_F021 [168.0537-172.2800]: Oh, my gosh.",N/A,N/A,N/A,N/A,0,N/A,"['oh', 'gosh']"
87,You told your parents already?,6.0,4.0,4.970000000000001,neutral,2 out of 3,"['tell', 'parent']","['tell', 'parent', 'already']"
