Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses02M_impro05_M000 [002.6966-003.9776]: Hi.,N/A,N/A,N/A,N/A,0,N/A,['hi']
2,"Um-
Ses02M_impro05_F000 [003.6155-004.8484]: Hi, can I help you?",6.95,4.29,6.89,positive,1 out of 3,['help'],"['um', 'hi', 'help']"
3,Ses02M_impro05_M001 [004.9295-009.4790]: It seems that uh- my-my bag didn't make it out on the carousel.,5.2775,4.3575,4.9625,neutral,4 out of 5,"['seem', 'bag', 'neg-make', 'carousel']","['seem', 'uh', 'bag', 'make', 'carousel']"
4,"Ses02M_impro05_F001 [009.2950-013.2588]: Oh, did you check?",6.55,3.38,4.67,positive,1 out of 2,['check'],"['oh', 'check']"
5,"Did you make sure as it went around the second time that it-
Ses02M_impro05_M002 [011.4800-016.5042]: Yes, yes, it's gone around like you know twenty times.",6.231,3.8480000000000003,5.497,positive,10 out of 14,"['make', 'sure', 'go', 'second', 'time', 'go', 'like', 'know', 'twenty', 'time']","['make', 'sure', 'go', 'around', 'second', 'time', 'yes', 'yes', 'go', 'around', 'like', 'know', 'twenty', 'time']"
6,It's been about a half hour.,5.05,3.38,6.25,neutral,1 out of 2,['hour'],"['half', 'hour']"
7,Ses02M_impro05_F002 [014.7400-016.4900]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
8,"Well, um- the f.
Ses02M_impro05_F003 [016.4900-027.9028]: Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through.",5.381,4.154,5.386,neutral,10 out of 13,"['look', 'information', 'flight', 'trouble', 'baggage', 'look', 'like', 'people', 'bag', 'neg-make']","['well', 'um', 'actually', 'look', 'information', 'flight', 'trouble', 'baggage', 'look', 'like', 'people', 'bag', 'make']"
9,"Um, so-
Ses02M_impro05_M003 [027.2271-031.5242]: Okay.",N/A,N/A,N/A,N/A,0,N/A,"['um', 'okay']"
10,"So what-what do I have to get you know
Ses02M_impro05_F004 [030.4700-036.5507]: Well, you can fill out this paperwork um- and if for some reason it shows up, we can bring it to you, but-
Ses02M_impro05_M004 [035.3200-038.1932]: For some reason, so you think it won't show up?",5.762,3.906,5.788,neutral,10 out of 13,"['get', 'know', 'fill', 'paperwork', 'reason', 'show', 'bring', 'reason', 'think', 'neg-show']","['get', 'know', 'well', 'fill', 'paperwork', 'um', 'reason', 'show', 'bring', 'reason', 'think', 'wo', 'show']"
