Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses04F_script02_1_M000 [008.6300-015.4783]: What time is it?,5.6,3.41,4.36,neutral,1 out of 1,['time'],['time']
2,They're supposed to run around midnight.,5.953333333333333,4.206666666666667,5.6033333333333335,neutral,3 out of 4,"['suppose', 'run', 'midnight']","['suppose', 'run', 'around', 'midnight']"
3,This is great isn't it?,7.5,4.14,6.65,positive,1 out of 1,['great'],['great']
4,Look at this night we've got here.,6.24,3.6666666666666665,5.583333333333333,positive,3 out of 3,"['look', 'night', 'get']","['look', 'night', 'get']"
5,It couldn't be better.,N/A,N/A,N/A,N/A,0,N/A,"['could', 'better']"
6,"Ses04F_script02_1_M001 [015.5747-021.2400]: Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid to miss it.",5.424444444444444,4.277777777777778,5.161111111111111,neutral,9 out of 12,"['want', 'go', 'little', 'coast', 'get', 'light', 'people', 'afraid', 'miss']","['actually', 'want', 'go', 'little', 'farther', 'coast', 'get', 'away', 'light', 'people', 'afraid', 'miss']"
7,How you doing?,N/A,N/A,N/A,N/A,0,N/A,[]
8,Ses04F_script02_1_F000 [020.6600-022.2500]: Fine.,6.5,3.86,5.78,positive,1 out of 1,['fine'],['fine']
9,"Ses04F_script02_1_M002 [021.6700-026.7100]: Is that, is that-that's just foam isn't it?",5.25,2.9,5.1,neutral,1 out of 1,['foam'],['foam']
10,"I can't even tell
Ses04F_script02_1_M003 [026.7500-032.1620]: although if you can't tell, it probably isn't them.",4.73,6.140000000000001,5.06,neutral,2 out of 7,"['neg-tell', 'neg-tell']","['ca', 'even', 'tell', 'although', 'ca', 'tell', 'probably']"
11,It will probably be unmistakable.,6.1,4.33,5.86,positive,1 out of 2,['unmistakable'],"['probably', 'unmistakable']"
12,Don't you think?,3.3200000000000003,6.25,3.5,negative,1 out of 1,['neg-think'],['think']
13,How you doing?,N/A,N/A,N/A,N/A,0,N/A,[]
14,"Ses04F_script02_1_M004 [032.7100-038.2500]: Oh, no you know what I did?",3.1799999999999997,6.76,4.22,negative,1 out of 2,['neg-know'],"['oh', 'know']"
15,I forgot my flashlight.,4.865,4.234999999999999,4.779999999999999,neutral,2 out of 2,"['forget', 'flashlight']","['forget', 'flashlight']"
16,How could I be so stupid I forgot my flashlight.,4.1899999999999995,4.27,4.53,neutral,3 out of 4,"['stupid', 'forget', 'flashlight']","['could', 'stupid', 'forget', 'flashlight']"
17,Ses04F_script02_1_F001 [037.8900-039.6360]: What flashlight?,6.0,4.04,6.06,neutral,1 out of 1,['flashlight'],['flashlight']
18,"Ses04F_script02_1_M005 [040.0699-043.7800]: The flashlight, the silver one.",6.523333333333333,3.57,6.223333333333333,positive,3 out of 3,"['flashlight', 'silver', 'one']","['flashlight', 'silver', 'one']"
19,There's only one isn't there?,6.09,2.67,5.56,positive,1 out of 1,['one'],['one']
20,Ses04F_script02_1_F002 [043.3900-045.3740]: It's not yours.,N/A,N/A,N/A,N/A,0,N/A,[]
21,Ses04F_script02_1_M006 [044.9000-046.2800]: Whose is it?,N/A,N/A,N/A,N/A,0,N/A,['whose']
22,Ses04F_script02_1_F003 [045.9300-048.7800]: It's ours.,N/A,N/A,N/A,N/A,0,N/A,[]
23,It's mine too.,N/A,N/A,N/A,N/A,0,N/A,['mine']
24,Ses04F_script02_1_M007 [048.4118-050.1400]: Well sure.,6.64,3.48,6.82,positive,1 out of 2,['sure'],"['well', 'sure']"
25,Ses04F_script02_1_F004 [049.8000-055.2400]: You kept saying my flashlight as if it somehow is just yours.,6.076666666666667,3.966666666666667,6.216666666666667,positive,3 out of 4,"['keep', 'say', 'flashlight']","['keep', 'say', 'flashlight', 'somehow']"
26,How's that supposed to make me feel?,5.876666666666666,3.683333333333333,5.61,neutral,3 out of 3,"['suppose', 'make', 'feel']","['suppose', 'make', 'feel']"
27,"Ses04F_script02_1_M008 [054.2900-062.0095]: No of course our flashlight, yours and mine, mi flashlight es su flashlight naturally.",6.0,4.04,6.06,neutral,3 out of 9,"['flashlight', 'flashlight', 'flashlight']","['course', 'flashlight', 'mine', 'mi', 'flashlight', 'es', 'su', 'flashlight', 'naturally']"
28,How could we not think to bring it?,3.8200000000000003,5.98,3.89,negative,2 out of 3,"['neg-think', 'neg-bring']","['could', 'think', 'bring']"
29,Ses04F_script02_1_M009 [062.4917-070.9000]: I hope the moon stays out.,6.873333333333333,3.9533333333333336,6.2,positive,3 out of 3,"['hope', 'moon', 'stay']","['hope', 'moon', 'stay']"
30,I wonder do they always run during a full moon.,6.5225,4.1325,6.0125,positive,4 out of 5,"['wonder', 'run', 'full', 'moon']","['wonder', 'always', 'run', 'full', 'moon']"
31,I can't remember if it was full last year.,5.083333333333333,4.556666666666667,5.1866666666666665,neutral,3 out of 5,"['neg-remember', 'full', 'year']","['ca', 'remember', 'full', 'last', 'year']"
32,Remember?,6.5,3.14,6.31,positive,1 out of 1,['remember'],['remember']
33,Ses04F_script02_1_F005 [070.6700-071.9700]: Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
34,Ses04F_script02_1_M010 [072.0873-079.7541]: Are you cold?,4.32,3.55,5.17,neutral,1 out of 1,['cold'],['cold']
