Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses04M_impro06_F000 [009.0835-012.2600]: Hey, how you doing?",N/A,N/A,N/A,N/A,0,N/A,['hey']
2,Ses04M_impro06_F001 [014.6600-017.1300]: I'm sorry.,4.81,4.62,5.65,neutral,1 out of 1,['sorry'],['sorry']
3,Ses04M_impro06_M000 [017.0200-019.1226]: Thanks.,7.73,4.05,6.72,positive,1 out of 1,['thanks'],['thanks']
4,"Ses04M_impro06_F002 [017.2300-022.5100]: I know- I know there's nothing I can say that will really help, but--
Ses04M_impro06_M001 [022.1200-033.7100]: I know.",6.664000000000001,3.688,6.222,positive,5 out of 7,"['know', 'know', 'say', 'help', 'know']","['know', 'know', 'nothing', 'say', 'really', 'help', 'know']"
5,I just -- I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
6,"It's just weird because you have somebody who's, you know,
Ses04M_impro06_M002 [034.1100-044.5600]: a major part of your life and then they're gone.",5.866666666666666,4.263333333333334,5.373333333333333,neutral,6 out of 7,"['weird', 'know', 'major', 'part', 'life', 'go']","['weird', 'somebody', 'know', 'major', 'part', 'life', 'go']"
7,And I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
8,That's not really -- it's never really happened to me before.,5.5,3.43,5.53,neutral,1 out of 4,['happen'],"['really', 'never', 'really', 'happen']"
9,Ses04M_impro06_F003 [044.5600-049.5000]: I'm sorry.,4.81,4.62,5.65,neutral,1 out of 1,['sorry'],['sorry']
10,It's never easy.,7.47,3.82,6.79,positive,1 out of 2,['easy'],"['never', 'easy']"
11,Ses04M_impro06_M003 [049.0336-050.6300]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
12,"Ses04M_impro06_F004 [051.4800-056.8564]: But, I'm here if there's anything you need.",5.45,3.67,5.06,neutral,1 out of 2,['need'],"['anything', 'need']"
13,"I mean, you just have to ask.",4.19,4.145,5.23,neutral,2 out of 2,"['mean', 'ask']","['mean', 'ask']"
14,"I know --
Ses04M_impro06_M004 [056.5200-057.8700]: Thanks.",7.275,3.645,6.25,positive,2 out of 2,"['know', 'thanks']","['know', 'thanks']"
15,Ses04M_impro06_F005 [057.3300-060.5700]: --it doesn't really do anything.,N/A,N/A,N/A,N/A,0,N/A,"['really', 'anything']"
