Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses03M_script01_3_F000 [006.1934-011.6235]: You're the only one I know that still loves his parents.,6.91,3.8525,5.5649999999999995,positive,4 out of 5,"['one', 'know', 'love', 'parent']","['one', 'know', 'still', 'love', 'parent']"
2,Ses03M_script01_3_M000 [010.4249-015.5925]: I know.,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
3,It sort of went out of style didn't it?,6.5649999999999995,4.73,6.4,positive,2 out of 3,"['go', 'style']","['sort', 'go', 'style']"
4,Ses03M_script01_3_F001 [015.0037-019.1253]: No.,N/A,N/A,N/A,N/A,0,N/A,[]
5,It's alright.,N/A,N/A,N/A,N/A,0,N/A,['alright']
6,"It's a good thing, you know?",6.753333333333333,3.4433333333333334,5.866666666666667,positive,3 out of 3,"['good', 'thing', 'know']","['good', 'thing', 'know']"
7,Ses03M_script01_3_F002 [020.4556-023.3560]: It's lovely here.,7.55,3.95,6.38,positive,1 out of 1,['lovely'],['lovely']
8,Ses03M_script01_3_F003 [025.1150-028.1319]: The air is so sweet.,7.24,3.695,5.92,positive,2 out of 2,"['air', 'sweet']","['air', 'sweet']"
9,Ses03M_script01_3_M001 [028.7207-032.0573]: You're not sorry you came?,4.775,5.904999999999999,4.205,neutral,2 out of 2,"['neg-sorry', 'neg-come']","['sorry', 'come']"
10,Ses03M_script01_3_F004 [031.7301-037.9017]: No.,N/A,N/A,N/A,N/A,0,N/A,[]
11,I'm not sorry.,5.19,5.38,4.35,neutral,1 out of 1,['neg-sorry'],['sorry']
12,But I'm not going to stay.,3.77,6.0,4.48,negative,2 out of 2,"['neg-go', 'neg-stay']","['go', 'stay']"
13,Ses03M_script01_3_M002 [037.1821-039.4064]: Why?,N/A,N/A,N/A,N/A,0,N/A,[]
14,Ses03M_script01_3_F005 [038.8394-042.3941]: First of all your mother so much as told me to go.,6.6125,4.5875,5.69,positive,4 out of 5,"['first', 'mother', 'tell', 'go']","['first', 'mother', 'much', 'tell', 'go']"
15,"Ses03M_script01_3_M003 [041.6308-044.1605]: Well...
Ses03M_script01_3_F006 [043.9424-046.9083]: Look,
Ses03M_script01_3_F007 [047.6497-055.3250]: you saw the way that she acted and then well, I mean, you, you were acting kind of...
Ses03M_script01_3_M004 [054.7372-057.0052]: What?",5.3585714285714285,3.8885714285714283,5.627142857142857,neutral,7 out of 9,"['look', 'saw', 'way', 'act', 'mean', 'act', 'kind']","['well', 'look', 'saw', 'way', 'act', 'well', 'mean', 'act', 'kind']"
16,"Ses03M_script01_3_F008 [056.6300-062.8279]: Well, I don't know, embarrassed of her since I came.",5.1033333333333335,4.983333333333333,5.496666666666667,neutral,3 out of 5,"['neg-know', 'neg-embarrassed', 'come']","['well', 'know', 'embarrassed', 'since', 'come']"
17,Ses03M_script01_3_M005 [061.9338-071.3765]: Well the trouble is I was planning on sneaking up on you over a week or so and they take it for granted that we're all set.,4.776666666666666,4.308333333333334,5.318333333333333,neutral,6 out of 8,"['trouble', 'plan', 'sneak', 'week', 'take', 'set']","['well', 'trouble', 'plan', 'sneak', 'week', 'take', 'grant', 'set']"
18,Ses03M_script01_3_F009 [070.5478-074.4175]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
19,"I know they would, especially your mother.",6.753333333333334,3.9266666666666667,5.943333333333333,positive,3 out of 4,"['know', 'would', 'mother']","['know', 'would', 'especially', 'mother']"
20,Ses03M_script01_3_M006 [073.8626-076.0651]: How did you know?,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
21,"Ses03M_script01_3_F010 [075.2800-080.2086]: Well what other reason, from her point of view, would I be coming here?",5.9879999999999995,3.574,6.22,neutral,5 out of 6,"['reason', 'point', 'view', 'would', 'come']","['well', 'reason', 'point', 'view', 'would', 'come']"
22,"Ses03M_script01_3_M007 [079.9687-084.3520]: So, would you want to?",5.955,4.55,5.665,neutral,2 out of 2,"['would', 'want']","['would', 'want']"
23,"Ses03M_script01_3_M008 [084.4175-090.2475]: I mean, that's the reason why I asked you here.",4.883333333333333,3.873333333333333,5.523333333333333,neutral,3 out of 3,"['mean', 'reason', 'ask']","['mean', 'reason', 'ask']"
24,"Ses03M_script01_3_F011 [091.3959-093.4022]: Well,
Ses03M_script01_3_M009 [096.8260-104.3060]: Oh Annie.",N/A,N/A,N/A,N/A,0,N/A,"['well', 'oh', 'annie']"
25,I love you.,8.0,5.36,5.92,positive,1 out of 1,['love'],['love']
26,I love you a great deal.,7.213333333333333,4.466666666666667,6.23,positive,3 out of 3,"['love', 'great', 'deal']","['love', 'great', 'deal']"
27,Ses03M_script01_3_M010 [105.7454-108.1442]: I love you.,8.0,5.36,5.92,positive,1 out of 1,['love'],['love']
