Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses03M_impro03_M000 [000.4621-003.0025]: Hey.,N/A,N/A,N/A,N/A,0,N/A,['hey']
2,Ses03M_impro03_F000 [002.3299-004.6150]: Hey.,N/A,N/A,N/A,N/A,0,N/A,['hey']
3,"Ses03M_impro03_M001 [004.0436-007.3747]: Esmeralda, guess what?",5.18,3.86,4.89,neutral,1 out of 2,['guess'],"['esmeralda', 'guess']"
4,Ses03M_impro03_F001 [006.2964-007.8946]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
5,Ses03M_impro03_M002 [007.5288-014.0755]: [LAUGHTER] Guess who just got hitched?,6.1525,4.285,5.6125,positive,4 out of 4,"['laughter', 'guess', 'get', 'hitch']","['laughter', 'guess', 'get', 'hitch']"
6,Ses03M_impro03_F002 [014.2850-025.0825]: Shut up.,4.5,4.05,5.61,neutral,1 out of 1,['shut'],['shut']
7,Oh my God.,5.9,5.56,5.0,neutral,1 out of 2,['god'],"['oh', 'god']"
8,Really?,N/A,N/A,N/A,N/A,0,N/A,['really']
9,Just like that?,7.44,4.4,6.28,positive,1 out of 1,['like'],['like']
10,You just asked the question and what...how did you ask?,6.086666666666667,3.5433333333333334,6.153333333333333,positive,3 out of 3,"['ask', 'question', 'ask']","['ask', 'question', 'ask']"
11,Ses03M_impro03_M003 [014.1525-021.7776]: This guy.,6.55,4.71,5.12,positive,1 out of 1,['guy'],['guy']
12,Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
13,Can you believe it?,7.05,3.33,6.56,positive,1 out of 1,['believe'],['believe']
14,She said yes too.,5.91,4.43,6.88,neutral,1 out of 2,['say'],"['say', 'yes']"
15,Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
16,She said yes.,5.91,4.43,6.88,neutral,1 out of 2,['say'],"['say', 'yes']"
17,Ses03M_impro03_M004 [023.4975-027.2268]: Okay we were at Chuck E. Cheese.,5.935,3.875,6.075,neutral,2 out of 3,"['chuck', 'cheese']","['okay', 'chuck', 'cheese']"
18,Ses03M_impro03_F003 [025.1665-028.9250]: Chuck E. Cheese?,5.935,3.875,6.075,neutral,2 out of 2,"['chuck', 'cheese']","['chuck', 'cheese']"
19,"Ah, man that is so lame.",4.3100000000000005,3.5500000000000003,4.445,neutral,2 out of 3,"['man', 'lame']","['ah', 'man', 'lame']"
20,Ses03M_impro03_F004 [029.9675-034.1700]: Are you serious [GARBAGE] man?,4.726666666666667,4.083333333333333,5.42,neutral,3 out of 3,"['serious', 'garbage', 'man']","['serious', 'garbage', 'man']"
21,"Ses03M_impro03_M005 [028.4206-035.8916]: Get the big pizza--and I put it in the pizza and she ate so [GARBAGE]
Ses03M_impro03_F005 [035.5900-041.3575]: Oh like that one movie.",6.335,4.07,5.807,positive,10 out of 11,"['get', 'big', 'pizza', 'put', 'pizza', 'eat', 'garbage', 'like', 'one', 'movie']","['get', 'big', 'pizza', 'put', 'pizza', 'eat', 'garbage', 'oh', 'like', 'one', 'movie']"
22,What's that one movie I just saw?,5.83,3.7466666666666666,5.303333333333333,neutral,3 out of 3,"['one', 'movie', 'saw']","['one', 'movie', 'saw']"
23,No.,N/A,N/A,N/A,N/A,0,N/A,[]
24,"Where she like swallows the...
Ses03M_impro03_M006 [037.5283-040.8402]: American Pie?",6.486666666666667,4.076666666666666,6.096666666666667,positive,3 out of 4,"['like', 'swallow', 'pie']","['like', 'swallow', 'american', 'pie']"
25,Ah.,N/A,N/A,N/A,N/A,0,N/A,['ah']
26,"Ses03M_impro03_F006 [041.3825-047.1559]: oh, I don't remember.",3.5,6.859999999999999,3.6900000000000004,negative,1 out of 2,['neg-remember'],"['oh', 'remember']"
27,Everybody Says I Love You with Drew Barrymore...no you haven't seen it?,5.955,4.8725,5.7925,neutral,4 out of 6,"['say', 'love', 'draw', 'neg-see']","['everybody', 'say', 'love', 'draw', 'barrymore', 'see']"
28,Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
29,Ses03M_impro03_M007 [045.7500-052.7925]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
30,It sounds like a chick flick.,6.29,4.2225,5.890000000000001,positive,4 out of 4,"['sound', 'like', 'chick', 'flick']","['sound', 'like', 'chick', 'flick']"
31,"Anyways so, she gets the ring and she goes,
Ses03M_impro03_F007 [047.2875-049.4858]: Yeah.",6.5,4.32,5.473333333333334,positive,3 out of 5,"['get', 'ring', 'go']","['anyways', 'get', 'ring', 'go', 'yeah']"
32,"Well...
Ses03M_impro03_M008 [052.9100-058.3046]: Barry what's this?",N/A,N/A,N/A,N/A,0,N/A,"['well', 'barry']"
33,"And I go, I don't know.",4.75,5.8100000000000005,4.775,neutral,2 out of 2,"['go', 'neg-know']","['go', 'know']"
34,"She goes--
Ses03M_impro03_F008 [056.2058-058.8630]: She calls you Barry?",6.25,4.075,5.470000000000001,positive,2 out of 3,"['go', 'call']","['go', 'call', 'barry']"
35,Ses03M_impro03_M009 [058.3600-060.1425]: That's my name.,5.62,3.04,5.14,neutral,1 out of 1,['name'],['name']
36,"Ses03M_impro03_F009 [059.5725-064.0950]: Oh, okay.",N/A,N/A,N/A,N/A,0,N/A,"['oh', 'okay']"
37,Well I call you Joe cause you're middle name Joseph.,5.54,3.165,5.2575,neutral,4 out of 7,"['call', 'cause', 'middle', 'name']","['well', 'call', 'joe', 'cause', 'middle', 'name', 'joseph']"
38,"Ses03M_impro03_M010 [063.6550-071.4500]: Barry Joe, B.J.",N/A,N/A,N/A,N/A,0,N/A,"['barry', 'joe']"
39,"[LAUGHTER] Oh you dirty, dirty girl.",5.385,5.18,5.5975,neutral,4 out of 5,"['laughter', 'dirty', 'dirty', 'girl']","['laughter', 'oh', 'dirty', 'dirty', 'girl']"
40,you're so dirty.,3.17,5.05,5.05,negative,1 out of 1,['dirty'],['dirty']
41,Ses03M_impro03_F010 [064.9400-070.2428]: [LAUGHTER] So nasty.,5.5,5.415,5.5,neutral,2 out of 2,"['laughter', 'nasty']","['laughter', 'nasty']"
42,No you... dirty me?,6.83,4.95,4.95,positive,1 out of 1,['neg-dirty'],['dirty']
43,Ses03M_impro03_F011 [070.8012-072.2069]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
44,"Ses03M_impro03_M011 [071.6292-079.4853]: Ah...Anyways, so she took the ring and she goes, is this real?",6.33,4.465,5.3725000000000005,positive,4 out of 6,"['take', 'ring', 'go', 'real']","['ah', 'anyways', 'take', 'ring', 'go', 'real']"
45,"So I was like, of course--
Ses03M_impro03_M012 [079.5700-082.0655]: Sara and I--
Ses03M_impro03_F012 [081.5456-086.9756]: She actually asked if it was real?",6.826666666666667,3.9766666666666666,6.153333333333333,positive,3 out of 6,"['like', 'ask', 'real']","['like', 'course', 'sara', 'actually', 'ask', 'real']"
46,I would've probably asked the same thing considering you were in Chuck E. Cheese.,5.973333333333333,3.5300000000000002,5.975,neutral,6 out of 7,"['would', 'ask', 'thing', 'consider', 'chuck', 'cheese']","['would', 'probably', 'ask', 'thing', 'consider', 'chuck', 'cheese']"
47,Ses03M_impro03_M013 [086.2875-089.7868]: Come on.,5.64,3.57,5.94,neutral,1 out of 1,['come'],['come']
48,It was her birthday.,6.37,4.6,6.07,positive,1 out of 1,['birthday'],['birthday']
49,Ses03M_impro03_F013 [087.0333-088.9203]: Because of Chuck E. Cheese?,5.935,3.875,6.075,neutral,2 out of 2,"['chuck', 'cheese']","['chuck', 'cheese']"
50,"Ses03M_impro03_F014 [089.1050-092.6173]: Oh, man.",5.42,4.36,5.44,neutral,1 out of 2,['man'],"['oh', 'man']"
51,How old are you?,3.19,4.48,4.22,negative,1 out of 1,['old'],['old']
52,Five?,5.4,3.55,5.65,neutral,1 out of 1,['five'],['five']
53,Ses03M_impro03_M014 [090.0757-094.3118]: She wanted...she always wants something spontaneous.,6.21,5.43,5.636666666666667,positive,3 out of 5,"['want', 'want', 'spontaneous']","['want', 'always', 'want', 'something', 'spontaneous']"
54,Ses03M_impro03_F015 [092.8676-095.6211]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
55,"That's, you know, okay.",6.82,3.24,5.78,positive,1 out of 2,['know'],"['know', 'okay']"
56,"Ses03M_impro03_M015 [094.5043-100.2616]: I couldn't, I couldn't afford the Red Lobster.",4.733333333333333,5.1066666666666665,4.636666666666667,neutral,3 out of 5,"['neg-afford', 'neg-red', 'lobster']","['could', 'could', 'afford', 'red', 'lobster']"
57,[LAUGHTER] What anyway?,8.05,5.39,7.02,positive,1 out of 2,['laughter'],"['laughter', 'anyway']"
58,Ses03M_impro03_F016 [096.5950-106.0767]: Oh god!,5.9,5.56,5.0,neutral,1 out of 2,['god'],"['oh', 'god']"
59,"You are damn cheap, cheap, cheap.",5.01,4.6274999999999995,5.515,neutral,4 out of 4,"['damn', 'cheap', 'cheap', 'cheap']","['damn', 'cheap', 'cheap', 'cheap']"
