Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses05F_impro07_F000 [002.7258-004.6600]: So guess what.,5.18,3.86,4.89,neutral,1 out of 1,['guess'],['guess']
2,"Ses05F_impro07_M000 [004.2400-005.2953]: what
Ses05F_impro07_F001 [005.0200-007.8100]: I got into college.",6.265000000000001,3.835,5.77,positive,2 out of 2,"['get', 'college']","['get', 'college']"
3,Ses05F_impro07_M001 [007.1500-010.0800]: Shut up.,4.5,4.05,5.61,neutral,1 out of 1,['shut'],['shut']
4,"What'd you get, where'd you get accepted to?",6.1899999999999995,3.38,5.746666666666667,positive,3 out of 3,"['get', 'get', 'accept']","['get', 'get', 'accept']"
5,"please
Ses05F_impro07_F002 [009.2300-010.2500]: U.S.C..
Ses05F_impro07_M002 [010.1100-012.3400]: Oh, sweet.",7.77,4.14,6.12,positive,1 out of 3,['sweet'],"['please', 'oh', 'sweet']"
6,Ses05F_impro07_F003 [011.0800-012.5700]: yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
7,Ses05F_impro07_M003 [012.3600-014.2600]: So you're not going to leave me.,4.5,5.33,4.6,neutral,2 out of 2,"['neg-go', 'neg-leave']","['go', 'leave']"
8,Ses05F_impro07_F004 [013.6500-014.7900]: No.,N/A,N/A,N/A,N/A,0,N/A,[]
9,"Ses05F_impro07_M004 [014.4500-017.7449]: oh, good good good good good good.",7.89,3.66,6.41,positive,6 out of 7,"['good', 'good', 'good', 'good', 'good', 'good']","['oh', 'good', 'good', 'good', 'good', 'good', 'good']"
10,Ses05F_impro07_F005 [014.9700-016.7000]: I'll stay in town.,5.865,3.475,5.59,neutral,2 out of 2,"['stay', 'town']","['stay', 'town']"
11,Ses05F_impro07_M005 [017.7762-019.9400]: Are you going to live on campus?,6.903333333333333,4.58,5.68,positive,3 out of 3,"['go', 'live', 'campus']","['go', 'live', 'campus']"
12,Where are you going to live?,7.135,4.785,5.915,positive,2 out of 2,"['go', 'live']","['go', 'live']"
13,Ses05F_impro07_F006 [019.3700-021.6800]: Uh- I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 2,['neg-know'],"['uh', 'know']"
14,Ses05F_impro07_M006 [021.0600-025.8200]: Uh!,N/A,N/A,N/A,N/A,0,N/A,['uh']
15,stay over here.,6.14,3.14,5.71,positive,1 out of 1,['stay'],['stay']
16,Like travel to school.,6.913333333333333,4.84,6.326666666666667,positive,3 out of 3,"['like', 'travel', 'school']","['like', 'travel', 'school']"
17,"because you are so close to me
Ses05F_impro07_F007 [024.0100-027.7700]: Well, I don't want to, I don't want to live with my mom.",4.584,4.628,4.99,neutral,5 out of 6,"['close', 'neg-want', 'neg-want', 'neg-live', 'mom']","['close', 'well', 'want', 'want', 'live', 'mom']"
18,"Ses05F_impro07_M007 [027.2000-031.3700]: Okay, you're right, you're right, you're right,  right.",7.32,5.0,7.16,positive,4 out of 5,"['right', 'right', 'right', 'right']","['okay', 'right', 'right', 'right', 'right']"
19,Maybe we should get a place together.,5.975,3.5949999999999998,6.09,neutral,2 out of 4,"['get', 'place']","['maybe', 'get', 'place', 'together']"
20,Ses05F_impro07_F008 [030.8000-035.7900]: Whoa.,N/A,N/A,N/A,N/A,0,N/A,['whoa']
21,What an idea.,7.05,4.66,6.11,positive,1 out of 1,['idea'],['idea']
22,Where would you want to live?,6.62,4.6033333333333335,5.943333333333333,positive,3 out of 3,"['would', 'want', 'live']","['would', 'want', 'live']"
23,Ses05F_impro07_M008 [031.6200-034.0900]: That'll be awesome.,7.86,6.05,7.11,positive,1 out of 1,['awesome'],['awesome']
24,Ses05F_impro07_M009 [034.9000-042.6100]: I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
25,Well.,N/A,N/A,N/A,N/A,0,N/A,['well']
26,I wouldn't mind living by the U.S.C.,3.7533333333333334,4.683333333333334,4.45,negative,3 out of 3,"['would', 'neg-mind', 'neg-live']","['would', 'mind', 'live']"
27,"campus, you know, but I'm not going to go to school right now, so.",5.558333333333334,4.543333333333333,5.5616666666666665,neutral,6 out of 6,"['campus', 'know', 'neg-go', 'neg-go', 'school', 'right']","['campus', 'know', 'go', 'go', 'school', 'right']"
28,Ses05F_impro07_F009 [041.9800-045.0400]: That's fine.,6.5,3.86,5.78,positive,1 out of 1,['fine'],['fine']
29,"You don't have to go to school to live near U.S.C..
Ses05F_impro07_M010 [043.4300-044.9000]: I know.",5.965,4.415,5.7075,neutral,4 out of 5,"['neg-go', 'school', 'live', 'know']","['go', 'school', 'live', 'near', 'know']"
30,Ses05F_impro07_M011 [044.9400-050.1700]: But I'd love to go all the US- all the U.S.C.,7.16,5.11,5.625,positive,2 out of 3,"['love', 'go']","['love', 'go', 'us']"
31,parties and do all that crazy stuff with you.,6.06,5.166666666666667,4.98,positive,3 out of 3,"['party', 'crazy', 'stuff']","['party', 'crazy', 'stuff']"
32,Ses05F_impro07_F010 [047.7400-049.7400]: Fair enough.,7.14,3.29,6.12,positive,1 out of 2,['fair'],"['fair', 'enough']"
33,"Ses05F_impro07_F011 [049.7600-052.8800]: Whoa, this is going to be so much fun.",7.345,5.59,6.1850000000000005,positive,2 out of 4,"['go', 'fun']","['whoa', 'go', 'much', 'fun']"
34,Ses05F_impro07_M012 [050.6600-053.3286]: it is going to be so much fun.,7.345,5.59,6.1850000000000005,positive,2 out of 3,"['go', 'fun']","['go', 'much', 'fun']"
35,Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
36,Ses05F_impro07_M013 [053.3599-055.9900]: Uh!,N/A,N/A,N/A,N/A,0,N/A,['uh']
37,I'm so happy that you're not going to go away.,5.276666666666666,5.443333333333333,5.516666666666667,neutral,3 out of 4,"['happy', 'neg-go', 'neg-go']","['happy', 'go', 'go', 'away']"
38,Ses05F_impro07_F012 [054.1600-058.2600]: Thank you.,7.77,3.33,6.89,positive,1 out of 1,['thank'],['thank']
39,"I know, I'm really, really, really excited.",7.305,4.925000000000001,5.785,positive,2 out of 5,"['know', 'excite']","['know', 'really', 'really', 'really', 'excite']"
40,"Ses05F_impro07_M014 [056.7900-060.9500]: Oh, I bet you're going to love it too.",6.423333333333334,4.993333333333333,5.583333333333333,positive,3 out of 4,"['bet', 'go', 'love']","['oh', 'bet', 'go', 'love']"
41,"You always wanted to go to U.S.C..
Ses05F_impro07_F013 [060.2400-064.5700]: I know they have a really, really great program for what I want to do.",6.3566666666666665,4.453333333333333,5.845,positive,6 out of 9,"['want', 'go', 'know', 'great', 'program', 'want']","['always', 'want', 'go', 'know', 'really', 'really', 'great', 'program', 'want']"
42,Ses05F_impro07_M015 [063.7300-071.2400]: You're going to have so much fun.,7.345,5.59,6.1850000000000005,positive,2 out of 3,"['go', 'fun']","['go', 'much', 'fun']"
43,"And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.",5.915555555555556,4.095555555555555,5.45,neutral,9 out of 13,"['ton', 'people', 'go', 'meet', 'people', 'go', 'meet', 'people', 'go']","['lo', 'ton', 'people', 'go', 'meet', 'many', 'people', 'go', 'meet', 'many', 'people', 'go', 'together']"
44,Ses05F_impro07_F014 [070.8000-073.3400]: Can we for real live together?,7.52,4.38,6.195,positive,2 out of 3,"['real', 'live']","['real', 'live', 'together']"
45,"Ses05F_impro07_M016 [072.3700-077.5000]: Sure, why not.",6.64,3.48,6.82,positive,1 out of 1,['sure'],['sure']
46,"I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.",5.2475000000000005,5.725,4.9575,neutral,4 out of 7,"['neg-know', 'neg-plan', 'live', 'want']","['know', 'anything', 'plan', 'could', 'live', 'anywhere', 'want']"
47,Ses05F_impro07_F015 [075.2700-076.6600]: awesome.,7.86,6.05,7.11,positive,1 out of 1,['awesome'],['awesome']
48,Ses05F_impro07_F016 [077.1200-079.8400]: So should we get a place near campus?,6.13,3.7866666666666666,5.796666666666667,positive,3 out of 4,"['get', 'place', 'campus']","['get', 'place', 'near', 'campus']"
