Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses05F_impro06_M000 [006.3966-009.3642]: What's wrong Melissa?,3.24,5.29,3.39,negative,1 out of 2,['wrong'],"['wrong', 'melissa']"
2,Ses05F_impro06_F000 [010.2102-015.6070]: A good friend of mine passed away the other day.,6.6925,3.9875,5.7725,positive,4 out of 6,"['good', 'friend', 'pass', 'day']","['good', 'friend', 'mine', 'pass', 'away', 'day']"
3,"Ses05F_impro06_M001 [015.6700-021.0373]: Oh no, I'm so sorry.",4.81,4.62,5.65,neutral,1 out of 2,['sorry'],"['oh', 'sorry']"
4,What happened?,5.5,3.43,5.53,neutral,1 out of 1,['happen'],['happen']
5,"Ses05F_impro06_F001 [021.2500-027.5580]: Oh they had some pretty progressive cancer,
Ses05F_impro06_F002 [027.9065-035.5400]: metastasized and it was old and they knew that it wasn't looking good, but-
Ses05F_impro06_M002 [036.2900-043.3500]: That's the worst.",4.575714285714286,5.045714285714285,4.845714285714286,neutral,7 out of 10,"['pretty', 'progressive', 'cancer', 'old', 'know', 'neg-look', 'neg-good']","['oh', 'pretty', 'progressive', 'cancer', 'metastasize', 'old', 'know', 'look', 'good', 'worst']"
6,I'm so sorry.,4.81,4.62,5.65,neutral,1 out of 1,['sorry'],['sorry']
7,Did you know him well?,6.82,3.24,5.78,positive,1 out of 2,['know'],"['know', 'well']"
8,Ses05F_impro06_F003 [042.8100-047.2600]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
9,We were.,N/A,N/A,N/A,N/A,0,N/A,[]
10,Pretty close.,6.465,4.655,6.32,positive,2 out of 2,"['pretty', 'close']","['pretty', 'close']"
11,"Ses05F_impro06_F004 [048.5000-049.9800]: [BREATHING]
Ses05F_impro06_M003 [050.1700-053.8800]: I am so sorry,  It's-
Ses05F_impro06_M004 [054.9200-058.5500]: It's the worst when they go like that.",6.19,4.626666666666667,5.753333333333334,positive,3 out of 5,"['sorry', 'go', 'like']","['breathing', 'sorry', 'worst', 'go', 'like']"
