Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses05M_script02_2_M000 [004.1500-008.3200]: Well, so, what do you think?",6.68,3.75,6.5,positive,1 out of 2,['think'],"['well', 'think']"
2,Ses05M_script02_2_F000 [007.8200-009.4300]: About what?,N/A,N/A,N/A,N/A,0,N/A,[]
3,Ses05M_script02_2_M001 [009.2900-011.5200]: What I was just saying.,5.91,4.43,6.88,neutral,1 out of 1,['say'],['say']
4,Ses05M_script02_2_F001 [011.2000-012.6600]: It's ridiculous.,3.67,5.65,3.78,negative,1 out of 1,['ridiculous'],['ridiculous']
5,Ses05M_script02_2_M002 [012.6300-017.9200]: It certainly is not.,N/A,N/A,N/A,N/A,0,N/A,['certainly']
6,It's slightly exaggerated scientific fact.,6.09,3.755,6.0600000000000005,positive,2 out of 4,"['scientific', 'fact']","['slightly', 'exaggerated', 'scientific', 'fact']"
7,Ses05M_script02_2_F002 [017.1200-023.4300]: It's P.R.,N/A,N/A,N/A,N/A,0,N/A,[]
8,somebody sold you a bill of goods that this magical thing would be happening on the beach.,6.09125,4.1875,5.52125,positive,8 out of 9,"['sell', 'bill', 'good', 'magical', 'thing', 'would', 'happen', 'beach']","['somebody', 'sell', 'bill', 'good', 'magical', 'thing', 'would', 'happen', 'beach']"
9,"Ses05M_script02_2_M003 [022.9600-025.4500]: I'm not the only one, look at all these people.",5.1866666666666665,4.953333333333333,5.24,neutral,3 out of 3,"['neg-one', 'look', 'people']","['one', 'look', 'people']"
10,Ses05M_script02_2_F003 [024.6500-035.7400]: Sure.,6.64,3.48,6.82,positive,1 out of 1,['sure'],['sure']
11,"Everybody is told the same thing, it keeps us all excited.",6.2325,4.3325000000000005,5.4625,positive,4 out of 6,"['tell', 'thing', 'keep', 'excite']","['everybody', 'tell', 'thing', 'keep', 'us', 'excite']"
12,It keeps us all coming back for more.,5.573333333333333,3.1966666666666668,5.623333333333333,neutral,3 out of 4,"['keep', 'come', 'back']","['keep', 'us', 'come', 'back']"
13,It keeps us thinking that life is gonna start now any minute if we can just find the right spot and get in on the action.,6.257,4.267,5.782,positive,10 out of 13,"['keep', 'think', 'life', 'start', 'minute', 'find', 'right', 'spot', 'get', 'action']","['keep', 'us', 'think', 'life', 'gon', 'na', 'start', 'minute', 'find', 'right', 'spot', 'get', 'action']"
14,Ses05M_script02_2_M004 [036.3400-038.5400]: Are we talking about the same thing?,6.095,3.4050000000000002,5.925000000000001,positive,2 out of 2,"['talk', 'thing']","['talk', 'thing']"
15,Ses05M_script02_2_F004 [038.0000-041.5400]: I'm sorry.,4.81,4.62,5.65,neutral,1 out of 1,['sorry'],['sorry']
16,"It's just, it's it's just fish to me.",6.42,3.33,6.08,positive,1 out of 1,['fish'],['fish']
17,"Ses05M_script02_2_M005 [041.6000-050.7100]: uh, Carla Can I ask you a question?",6.155,3.575,6.085,positive,2 out of 4,"['ask', 'question']","['uh', 'carla', 'ask', 'question']"
18,"no, don't get upset, but are you having your period?",4.93,5.346666666666667,5.35,neutral,3 out of 3,"['neg-get', 'neg-upset', 'period']","['get', 'upset', 'period']"
19,"Ses05M_script02_2_F005 [050.0600-057.1200]: God damn it, Augie.",5.11,5.33,4.695,neutral,2 out of 3,"['god', 'damn']","['god', 'damn', 'augie']"
20,"Seriously, you always ask me that.",5.95,3.48,6.29,neutral,1 out of 3,['ask'],"['seriously', 'always', 'ask']"
21,Why do you ask me that?,5.95,3.48,6.29,neutral,1 out of 1,['ask'],['ask']
22,I hate it.,1.96,6.26,4.47,negative,1 out of 1,['hate'],['hate']
23,It's so insulting.,1.89,4.7,4.48,negative,1 out of 1,['insulting'],['insulting']
24,Ses05M_script02_2_M006 [056.0900-058.1900]: What's bugging you then?,3.45,6.06,4.08,negative,1 out of 1,['bug'],['bug']
25,Ses05M_script02_2_F006 [057.8100-062.0700]: I just - We just have different ideas of what this night is suppose to look like.,6.383333333333333,3.9450000000000003,5.845,positive,6 out of 6,"['different', 'idea', 'night', 'suppose', 'look', 'like']","['different', 'idea', 'night', 'suppose', 'look', 'like']"
26,Ses05M_script02_2_M007 [061.5600-071.6400]: It's not that complicated.,6.7,5.05,5.48,positive,1 out of 1,['neg-complicate'],['complicate']
27,"We come down here, the grunions arrive, they do their little fish thing.",5.986,3.906,5.89,neutral,5 out of 6,"['come', 'arrive', 'little', 'fish', 'thing']","['come', 'grunions', 'arrive', 'little', 'fish', 'thing']"
28,"We say ooh, awe, look at the little fish.",6.208,3.91,5.974,positive,5 out of 6,"['say', 'awe', 'look', 'little', 'fish']","['say', 'ooh', 'awe', 'look', 'little', 'fish']"
29,And then they go home and we go home.,6.9,4.32,6.05,positive,4 out of 4,"['go', 'home', 'go', 'home']","['go', 'home', 'go', 'home']"
30,"Ses05M_script02_2_F007 [071.0300-076.1700]: For God's sake, Augie.",5.59,4.38,5.085,neutral,2 out of 3,"['god', 'sake']","['god', 'sake', 'augie']"
31,"It's- Grow up, we're not going to see the grunion.",4.5633333333333335,4.613333333333333,4.723333333333334,neutral,3 out of 4,"['grow', 'neg-go', 'neg-see']","['grow', 'go', 'see', 'grunion']"
32,Ses05M_script02_2_M008 [075.7300-077.2100]: Why not?,N/A,N/A,N/A,N/A,0,N/A,[]
33,Ses05M_script02_2_F008 [077.3900-080.1500]: We We don't ever.,N/A,N/A,N/A,N/A,0,N/A,['ever']
34,Have we ever?,N/A,N/A,N/A,N/A,0,N/A,['ever']
35,Ses05M_script02_2_M009 [079.7700-082.9200]: We've missed them twice.,4.1,3.9,5.12,neutral,1 out of 2,['miss'],"['miss', 'twice']"
36,That's hardly ever.,N/A,N/A,N/A,N/A,0,N/A,"['hardly', 'ever']"
37,"Ses05M_script02_2_F009 [082.3800-084.8600]: Twice is every time we've tried, that's ever
Ses05M_script02_2_M010 [084.1500-085.9900]: Well, we'll see them this year.",5.8149999999999995,3.66,5.5275,neutral,4 out of 8,"['time', 'try', 'see', 'year']","['twice', 'every', 'time', 'try', 'ever', 'well', 'see', 'year']"
38,"Ses05M_script02_2_F010 [085.5100-102.0000]: No, we won't.",N/A,N/A,N/A,N/A,0,N/A,['wo']
39,It's like waiting up for Santa Clause or something.,5.63,3.7800000000000002,5.463333333333333,neutral,3 out of 5,"['like', 'wait', 'clause']","['like', 'wait', 'santa', 'clause', 'something']"
40,"I feel like as though my whole life is going to be standing on the beach waiting with my eyes opened expectantly, my hands clasped neatly in front of me, waiting for fish to show up.",5.992666666666667,4.075333333333333,5.773333333333333,neutral,15 out of 19,"['feel', 'like', 'whole', 'life', 'go', 'stand', 'beach', 'wait', 'eye', 'open', 'hand', 'clasp', 'wait', 'fish', 'show']","['feel', 'like', 'though', 'whole', 'life', 'go', 'stand', 'beach', 'wait', 'eye', 'open', 'expectantly', 'hand', 'clasp', 'neatly', 'front', 'wait', 'fish', 'show']"
41,And the fish will not show up.,5.255,4.615,5.125,neutral,2 out of 2,"['fish', 'neg-show']","['fish', 'show']"
42,"Ses05M_script02_2_M011 [101.7300-105.6300]: Okey, They're just fish.",6.42,3.33,6.08,positive,1 out of 2,['fish'],"['okey', 'fish']"
43,It's nothing to get traumatized over.,6.09,3.67,5.65,positive,1 out of 3,['get'],"['nothing', 'get', 'traumatize']"
44,Ses05M_script02_2_F011 [104.9000-107.0600]: You don't understand anything I am saying.,4.615,5.455,5.085,neutral,2 out of 3,"['neg-understand', 'say']","['understand', 'anything', 'say']"
45,"Ses05M_script02_2_M012 [106.5200-109.0000]: No, of course not.",N/A,N/A,N/A,N/A,0,N/A,['course']
46,Ses05M_script02_2_F012 [110.1400-118.0900]: I did want to see it.,6.135,4.595,5.695,positive,2 out of 2,"['want', 'see']","['want', 'see']"
47,I always want to see it.,6.135,4.595,5.695,positive,2 out of 3,"['want', 'see']","['always', 'want', 'see']"
48,I just- I keep thinking this will be the time and it never is.,6.2,3.5300000000000002,5.523333333333333,positive,3 out of 4,"['keep', 'think', 'time']","['keep', 'think', 'time', 'never']"
49,Ses05M_script02_2_M013 [121.2400-130.2900]: I'm trying to work this backwards.,5.345,4.165,6.03,neutral,2 out of 3,"['try', 'work']","['try', 'work', 'backwards']"
50,But I can't seem to pinpoint the time where everything went wrong here.,4.888,5.232,4.414,neutral,5 out of 7,"['neg-seem', 'neg-pinpoint', 'time', 'go', 'wrong']","['ca', 'seem', 'pinpoint', 'time', 'everything', 'go', 'wrong']"
51,"Okay, so --
Ses05M_script02_2_M014 [130.3158-152.0600]: you were fine on the phone call with Marge, eating dinner was fine,talking- uh washing the dishes, no problem.",6.359,3.851,5.845,positive,10 out of 13,"['fine', 'phone', 'call', 'eat', 'dinner', 'fine', 'talk', 'wash', 'dish', 'neg-problem']","['okay', 'fine', 'phone', 'call', 'marge', 'eat', 'dinner', 'fine', 'talk', 'uh', 'wash', 'dish', 'problem']"
52,All right.,7.32,5.0,7.16,positive,1 out of 1,['right'],['right']
53,"So, I'm taking a shower, you're watching TV, the news and you say the grunions are running tonight and I say, Great, let's go.",5.990833333333334,4.2491666666666665,6.003333333333334,neutral,12 out of 13,"['take', 'shower', 'watch', 'tv', 'tv', 'news', 'say', 'run', 'say', 'great', 'let', 'go']","['take', 'shower', 'watch', 'tv', 'news', 'say', 'grunions', 'run', 'tonight', 'say', 'great', 'let', 'go']"
54,I'm feeling lucky.,6.795,4.675,5.43,positive,2 out of 2,"['feel', 'lucky']","['feel', 'lucky']"
