Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses05F_impro03_F000 [002.8098-004.5479]: Okay, so big news.",5.3,4.470000000000001,5.045,neutral,2 out of 3,"['big', 'news']","['okay', 'big', 'news']"
2,Ses05F_impro03_M000 [004.2300-005.4300]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
3,"Ses05F_impro03_M001 [005.6200-009.3800]: Come on, what?",5.64,3.57,5.94,neutral,1 out of 1,['come'],['come']
4,Ses05F_impro03_F001 [007.9600-009.8400]: I'm getting married.,6.59,4.595,5.66,positive,2 out of 2,"['get', 'marry']","['get', 'marry']"
5,Ses05F_impro03_M002 [009.6100-010.9700]: Shut up.,4.5,4.05,5.61,neutral,1 out of 1,['shut'],['shut']
6,Ses05F_impro03_F002 [010.2000-011.3300]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
7,Ses05F_impro03_M003 [011.0100-012.6200]: No way.,4.09,7.1,5.17,neutral,1 out of 1,['neg-way'],['way']
8,Ses05F_impro03_F003 [011.5800-012.7187]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
9,Ses05F_impro03_M004 [012.6500-014.3000]: He asked you?,5.95,3.48,6.29,neutral,1 out of 1,['ask'],['ask']
10,Ses05F_impro03_F004 [013.4800-014.6600]: Uh-huh.,N/A,N/A,N/A,N/A,0,N/A,[]
11,"Ses05F_impro03_M005 [014.4300-017.6100]: No way, when?",4.09,7.1,5.17,neutral,1 out of 1,['neg-way'],['way']
12,"when,when, When did it happen?",5.5,3.43,5.53,neutral,1 out of 1,['happen'],['happen']
13,Ses05F_impro03_F005 [016.2500-018.1600]: Just a couple days ago.,6.735,4.285,5.6,positive,2 out of 3,"['couple', 'day']","['couple', 'day', 'ago']"
14,Ses05F_impro03_M006 [017.8500-019.8800]: Oh my gosh.,N/A,N/A,N/A,N/A,0,N/A,"['oh', 'gosh']"
15,"Ses05F_impro03_F006 [018.6200-020.5600]: [LAUGHTER]
Ses05F_impro03_M007 [019.9900-024.6800]: And you actually said yes.",6.98,4.91,6.949999999999999,positive,2 out of 4,"['laughter', 'say']","['laughter', 'actually', 'say', 'yes']"
16,I can't believe it.,2.95,6.67,3.4400000000000004,negative,1 out of 2,['neg-believe'],"['ca', 'believe']"
17,I never thought you would get married.,6.4425,4.1875,5.94,positive,4 out of 5,"['think', 'would', 'get', 'marry']","['never', 'think', 'would', 'get', 'marry']"
18,Ses05F_impro03_F007 [024.0500-025.7600]: I know me neither.,6.82,3.24,5.78,positive,1 out of 2,['know'],"['know', 'neither']"
19,Ses05F_impro03_M008 [025.3500-027.2000]: Oh my gosh.,N/A,N/A,N/A,N/A,0,N/A,"['oh', 'gosh']"
20,"Ses05F_impro03_F008 [026.0600-030.7700]: Right, I thought I would be way older too.",6.455,3.865,6.1075,positive,4 out of 5,"['right', 'think', 'would', 'way']","['right', 'think', 'would', 'way', 'older']"
21,I thought I would be I be at least thirty something.,5.776666666666666,3.71,6.046666666666667,neutral,3 out of 5,"['think', 'would', 'thirty']","['think', 'would', 'least', 'thirty', 'something']"
22,Ses05F_impro03_M009 [027.3300-029.2900]: Oh absolutely.,N/A,N/A,N/A,N/A,0,N/A,"['oh', 'absolutely']"
23,"Ses05F_impro03_M010 [029.8300-035.5200]: Well, we always said we'd be in our thirtieth when we got married.",6.363333333333333,4.54,6.066666666666666,positive,3 out of 6,"['say', 'get', 'marry']","['well', 'always', 'say', 'thirtieth', 'get', 'marry']"
24,"And we were going to get married to each other if we didn't by then
Ses05F_impro03_F009 [030.9400-032.4700]: Yeah.",6.5,4.683333333333334,5.55,positive,3 out of 4,"['go', 'get', 'marry']","['go', 'get', 'marry', 'yeah']"
25,"Ses05F_impro03_F010 [033.6100-037.1900]: I know, right.",7.07,4.12,6.470000000000001,positive,2 out of 2,"['know', 'right']","['know', 'right']"
26,"What'd we say, when we were thirty nine?",5.25,3.9433333333333334,5.93,neutral,3 out of 3,"['say', 'thirty', 'nine']","['say', 'thirty', 'nine']"
27,"Ses05F_impro03_M011 [036.2700-041.5691]: Thirty nine, yeah.",4.92,3.7,5.455,neutral,2 out of 3,"['thirty', 'nine']","['thirty', 'nine', 'yeah']"
28,I can't believe it.,2.95,6.67,3.4400000000000004,negative,1 out of 2,['neg-believe'],"['ca', 'believe']"
29,So you broke our pact.,5.05,4.22,5.25,neutral,2 out of 2,"['break', 'pact']","['break', 'pact']"
30,Thanks a lot.,7.73,4.05,6.72,positive,1 out of 2,['thanks'],"['thanks', 'lot']"
31,Ses05F_impro03_F011 [040.1200-041.8700]: Sorry.,4.81,4.62,5.65,neutral,1 out of 1,['sorry'],['sorry']
32,Ses05F_impro03_M012 [041.6005-045.9800]: Thanks a lot.,7.73,4.05,6.72,positive,1 out of 2,['thanks'],"['thanks', 'lot']"
33,"Well, okay, you've got to tell me the details.",5.676666666666667,3.78,5.91,neutral,3 out of 5,"['get', 'tell', 'detail']","['well', 'okay', 'get', 'tell', 'detail']"
34,What did he say?,5.91,4.43,6.88,neutral,1 out of 1,['say'],['say']
35,Where was it?,N/A,N/A,N/A,N/A,0,N/A,[]
36,What happened?,5.5,3.43,5.53,neutral,1 out of 1,['happen'],['happen']
37,"Ses05F_impro03_F012 [045.1000-052.2600]: Um, Well, uh, I don't-I don't know how much planning he had done.",4.295,5.215,5.285,neutral,2 out of 7,"['neg-know', 'do']","['um', 'well', 'uh', 'know', 'much', 'planning', 'do']"
38,Ses05F_impro03_M013 [051.9600-056.1400]: Okay.,N/A,N/A,N/A,N/A,0,N/A,['okay']
39,"That's okay, spontaneous is great.",7.0649999999999995,4.925,6.390000000000001,positive,2 out of 3,"['spontaneous', 'great']","['okay', 'spontaneous', 'great']"
40,Spontaneous is awesome.,7.245,5.88,6.62,positive,2 out of 2,"['spontaneous', 'awesome']","['spontaneous', 'awesome']"
41,"Ses05F_impro03_FXX0 [052.7214-054.3533]: Actually, but--
Ses05F_impro03_F013 [055.2100-057.1200]: It was really beautiful.",7.61,5.71,6.17,positive,1 out of 3,['beautiful'],"['actually', 'really', 'beautiful']"
42,Ses05F_impro03_M014 [056.1500-057.6600]: You've got to love that.,7.045,4.515000000000001,5.785,positive,2 out of 2,"['get', 'love']","['get', 'love']"
43,"Ses05F_impro03_F014 [057.1800-061.1900]: Yeah, we went to a really great jazz show, and um-
Ses05F_impro03_M015 [060.2600-063.5100]: Nice, you love the jazz.",6.831428571428572,4.87,6.148571428571429,positive,7 out of 10,"['go', 'great', 'jazz', 'show', 'nice', 'love', 'jazz']","['yeah', 'go', 'really', 'great', 'jazz', 'show', 'um', 'nice', 'love', 'jazz']"
44,"Ses05F_impro03_F015 [062.2000-069.3900]: Yeah, and after, we went up to this um, this place like a restaurant on the roof kind of thing.",6.34,3.855714285714286,6.291428571428572,positive,7 out of 9,"['go', 'place', 'like', 'restaurant', 'roof', 'kind', 'thing']","['yeah', 'go', 'um', 'place', 'like', 'restaurant', 'roof', 'kind', 'thing']"
45,"Ses05F_impro03_M016 [068.7600-070.1500]: Oh, okay, yeah.",N/A,N/A,N/A,N/A,0,N/A,"['oh', 'okay', 'yeah']"
46,Ses05F_impro03_F016 [069.5500-074.3100]: So you know like late dinner and champagne and what not.,6.168,4.172000000000001,5.76,positive,5 out of 5,"['know', 'like', 'late', 'dinner', 'champagne']","['know', 'like', 'late', 'dinner', 'champagne']"
47,Ses05F_impro03_M017 [073.5700-075.3300]: Were you in Chicago?,N/A,N/A,N/A,N/A,0,N/A,['chicago']
48,Ses05F_impro03_F017 [074.8000-076.0500]: Mm-hmm.,N/A,N/A,N/A,N/A,0,N/A,[]
49,"Ses05F_impro03_M018 [075.5600-080.1300]: Downtown, was it beautiful?",7.61,5.71,6.17,positive,1 out of 2,['beautiful'],"['downtown', 'beautiful']"
50,"of course it was beautiful
Ses05F_impro03_FXX1 [077.4202-078.2931]: yeah--
Ses05F_impro03_F018 [078.3500-081.1000]: so beautiful, full moon.",7.055,4.5825,6.1274999999999995,positive,4 out of 6,"['beautiful', 'beautiful', 'full', 'moon']","['course', 'beautiful', 'yeah', 'beautiful', 'full', 'moon']"
51,Ses05F_impro03_M019 [080.8500-087.9000]: What a guy.,6.55,4.71,5.12,positive,1 out of 1,['guy'],['guy']
52,I can't believe it.,2.95,6.67,3.4400000000000004,negative,1 out of 2,['neg-believe'],"['ca', 'believe']"
53,"So okay, so do you know any details?",6.245,3.5250000000000004,6.46,positive,2 out of 3,"['know', 'detail']","['okay', 'know', 'detail']"
54,When's it going to be?,6.32,4.86,5.33,positive,1 out of 1,['go'],['go']
55,Anything?,N/A,N/A,N/A,N/A,0,N/A,['anything']
56,Ses05F_impro03_F019 [087.1900-089.4800]: I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
57,I guess next summer.,6.34,4.67,5.75,positive,2 out of 3,"['guess', 'summer']","['guess', 'next', 'summer']"
58,Ses05F_impro03_M020 [088.8400-090.3800]: Am I in it?,N/A,N/A,N/A,N/A,0,N/A,[]
59,Ses05F_impro03_F020 [089.8800-093.0500]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
60,"Yeah, of course.",N/A,N/A,N/A,N/A,0,N/A,"['yeah', 'course']"
61,"Ses05F_impro03_M021 [090.7300-093.7800]: Okay, I certainly hope so, of course.",7.48,5.29,6.78,positive,1 out of 4,['hope'],"['okay', 'certainly', 'hope', 'course']"
62,Ses05F_impro03_F021 [093.1600-095.4700]: So next fall I guess.,4.535,4.05,4.359999999999999,neutral,2 out of 3,"['fall', 'guess']","['next', 'fall', 'guess']"
63,Ses05F_impro03_M022 [094.8300-095.9700]: Next fall.,3.89,4.24,3.83,negative,1 out of 2,['fall'],"['next', 'fall']"
64,"Ses05F_impro03_F022 [095.6300-097.4800]: Yeah, I like the autumn.",7.28,3.805,5.725,positive,2 out of 3,"['like', 'autumn']","['yeah', 'like', 'autumn']"
65,Ses05F_impro03_M023 [096.7600-099.0100]: Are you going to do it in town or are you out of town?,5.833333333333333,4.16,5.423333333333333,neutral,3 out of 3,"['go', 'town', 'town']","['go', 'town', 'town']"
66,"Ses05F_impro03_F023 [098.5200-100.2000]: oh, We'll do it in town.",5.59,3.81,5.47,neutral,1 out of 2,['town'],"['oh', 'town']"
67,"Ses05F_impro03_M024 [099.5600-100.8300]: Oh, okay.",N/A,N/A,N/A,N/A,0,N/A,"['oh', 'okay']"
68,"Ses05F_impro03_F024 [100.4400-103.9900]: Yeah, his family doesn't live too far away, so I think-
Ses05F_impro03_M025 [103.4400-105.2200]: Yeah, where's he from again?",5.326666666666666,4.463333333333333,5.326666666666667,neutral,3 out of 7,"['family', 'neg-live', 'think']","['yeah', 'family', 'live', 'far', 'away', 'think', 'yeah']"
69,Ses05F_impro03_F025 [104.8600-106.8700]: He's from Chicago as well.,N/A,N/A,N/A,N/A,0,N/A,"['chicago', 'well']"
70,"Ses05F_impro03_M026 [106.2100-107.4800]: Oh he is, okay.",N/A,N/A,N/A,N/A,0,N/A,"['oh', 'okay']"
71,Ses05F_impro03_F026 [106.9300-108.2000]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
72,"Ses05F_impro03_M027 [107.5100-111.5700]: Cool, perfect.",7.005000000000001,4.07,6.485,positive,2 out of 2,"['cool', 'perfect']","['cool', 'perfect']"
