Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses05M_impro02_F000 [003.0334-005.3000]: What is it?,N/A,N/A,N/A,N/A,0,N/A,[]
2,"Ses05M_impro02_M000 [006.9200-016.3900]: Sweetheart, I've got to tell you something.",6.3999999999999995,4.306666666666667,5.783333333333333,positive,3 out of 4,"['sweetheart', 'get', 'tell']","['sweetheart', 'get', 'tell', 'something']"
3,I just got a call.,6.135,3.48,5.630000000000001,positive,2 out of 2,"['get', 'call']","['get', 'call']"
4,I'm going to Iraq.,6.32,4.86,5.33,positive,1 out of 2,['go'],"['go', 'iraq']"
5,Ses05M_impro02_F001 [016.3100-018.1100]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
6,"Ses05M_impro02_M001 [017.8700-023.5700]: I know it's really crappy timing, but I don't have a choice.",4.62,4.595,4.625,neutral,4 out of 5,"['know', 'crappy', 'timing', 'neg-choice']","['know', 'really', 'crappy', 'timing', 'choice']"
7,Ses05M_impro02_F002 [022.2500-024.1900]: What?,N/A,N/A,N/A,N/A,0,N/A,[]
8,"No, you can't!",N/A,N/A,N/A,N/A,0,N/A,['ca']
9,Ses05M_impro02_M002 [023.8500-026.6800]: I know.,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
10,"I have to go-
Ses05M_impro02_F003 [024.9600-028.9100]: You didn't- Did you tell them you have two young children at home?",6.48,4.208333333333333,5.4816666666666665,positive,6 out of 6,"['go', 'tell', 'two', 'young', 'child', 'home']","['go', 'tell', 'two', 'young', 'child', 'home']"
11,Ses05M_impro02_M003 [028.3900-033.1100]: You think they'd listen to me?,6.795,3.755,6.029999999999999,positive,2 out of 2,"['think', 'listen']","['think', 'listen']"
12,No.,N/A,N/A,N/A,N/A,0,N/A,[]
13,"Of course, I told them that.",5.27,3.86,4.94,neutral,1 out of 2,['tell'],"['course', 'tell']"
14,Ses05M_impro02_F004 [033.1700-035.7900]: And they didn't care?,2.3600000000000003,7.33,3.4400000000000004,negative,1 out of 1,['neg-care'],['care']
15,Ses05M_impro02_M004 [035.2500-037.4400]: No.,N/A,N/A,N/A,N/A,0,N/A,[]
16,Ses05M_impro02_M005 [039.1795-041.4200]: I don't know what to do.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
17,"I'm - Sorry
Ses05M_impro02_F005 [040.0700-042.4000]: They can't do that to you.",4.81,4.62,5.65,neutral,1 out of 2,['sorry'],"['sorry', 'ca']"
18,Ses05M_impro02_M006 [041.4300-042.6900]: I know.,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
19,Ses05M_impro02_M007 [042.9100-047.7800]: I don't have a choice.,3.6399999999999997,6.48,3.4400000000000004,negative,1 out of 1,['neg-choice'],['choice']
20,I have to go.,6.32,4.86,5.33,positive,1 out of 1,['go'],['go']
21,"If I don't go, they'll come and take me.",4.713333333333333,4.41,5.1466666666666665,neutral,3 out of 3,"['neg-go', 'come', 'take']","['go', 'come', 'take']"
22,"Ses05M_impro02_F006 [045.3500-049.5100]: No, we have- There's got to be something you can do.",6.09,3.67,5.65,positive,1 out of 2,['get'],"['get', 'something']"
23,You can't go.,3.6799999999999997,5.14,4.67,negative,1 out of 2,['neg-go'],"['ca', 'go']"
24,Ses05M_impro02_M008 [048.5900-057.0100]: I've tried everything.,5.64,4.0,5.94,neutral,1 out of 2,['try'],"['try', 'everything']"
25,I've called everyone I know.,6.5,3.265,5.695,positive,2 out of 3,"['call', 'know']","['call', 'everyone', 'know']"
26,I've tried everything.,5.64,4.0,5.94,neutral,1 out of 2,['try'],"['try', 'everything']"
27,No one can do anything for me or they won't do anything for me.,3.91,7.33,4.44,negative,1 out of 4,['neg-one'],"['one', 'anything', 'wo', 'anything']"
