Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses01F_impro03_M000 [003.2400-005.4600]: So what's up?,N/A,N/A,N/A,N/A,0,N/A,[]
2,What's new?,7.68,5.14,5.22,positive,1 out of 1,['new'],['new']
3,Ses01F_impro03_F000 [004.8800-007.7400]: Well Vegas was awesome.,7.86,6.05,7.11,positive,1 out of 3,['awesome'],"['well', 'vega', 'awesome']"
4,Ses01F_impro03_M001 [006.6000-008.6600]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
5,I heard.,6.68,3.62,6.71,positive,1 out of 1,['hear'],['hear']
6,"Ses01F_impro03_F001 [007.9300-011.3700]: And, um, I got married.",6.59,4.595,5.66,positive,2 out of 3,"['get', 'marry']","['um', 'get', 'marry']"
7,Ses01F_impro03_M002 [010.5300-013.8400]: Shut up.,4.5,4.05,5.61,neutral,1 out of 1,['shut'],['shut']
8,No- in Vegas?,N/A,N/A,N/A,N/A,0,N/A,['vega']
9,Ses01F_impro03_F002 [012.8000-015.3700]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
10,In the old town part.,4.516666666666667,3.8833333333333333,4.966666666666667,neutral,3 out of 3,"['old', 'town', 'part']","['old', 'town', 'part']"
11,Ses01F_impro03_M003 [014.9300-018.9075]: Who did you marry?,7.09,5.52,5.67,positive,1 out of 1,['marry'],['marry']
12,Ses01F_impro03_F003 [015.8700-020.4867]: Chuck.,5.06,3.95,5.04,neutral,1 out of 1,['chuck'],['chuck']
13,"[LAUGHTER]
Ses01F_impro03_M004 [020.2532-022.8300]: Did you propose to you?",7.155,5.08,6.395,positive,2 out of 2,"['laughter', 'propose']","['laughter', 'propose']"
14,Ses01F_impro03_F004 [021.7500-025.5200]: Um- Yes.,N/A,N/A,N/A,N/A,0,N/A,"['um', 'yes']"
15,It was very romantic.,7.61,5.12,6.45,positive,1 out of 1,['romantic'],['romantic']
16,Ses01F_impro03_F005 [025.5584-028.1400]: It was at the slot machines.,5.1,4.244999999999999,4.96,neutral,2 out of 2,"['slot', 'machine']","['slot', 'machine']"
17,Ses01F_impro03_M005 [027.2800-029.6500]: Oh.,N/A,N/A,N/A,N/A,0,N/A,['oh']
18,The Wheel of Fortune slots?,6.113333333333333,4.633333333333333,5.986666666666666,positive,3 out of 3,"['wheel', 'fortune', 'slot']","['wheel', 'fortune', 'slot']"
19,"Ses01F_impro03_F006 [028.3700-034.7100]: Uhuh, uhuh.",N/A,N/A,N/A,N/A,0,N/A,"['uhuh', 'uhuh']"
20,He won big and he-and he realized that the only thing that would make it better was me as his bride.,6.071666666666666,3.83,6.033333333333333,positive,6 out of 7,"['big', 'realize', 'thing', 'would', 'make', 'bride']","['big', 'realize', 'thing', 'would', 'make', 'better', 'bride']"
21,"Ses01F_impro03_M006 [034.2500-036.3400]: He turned to you and was like...
Ses01F_impro03_F007 [035.6349-040.1000]: Hey.",6.445,3.9400000000000004,6.08,positive,2 out of 3,"['turn', 'like']","['turn', 'like', 'hey']"
22,Let's get married and I said okay.,6.26,4.0825,6.0649999999999995,positive,4 out of 5,"['let', 'get', 'marry', 'say']","['let', 'get', 'marry', 'say', 'okay']"
