Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses01M_impro05_F000 [002.2687-004.3200]: Can I help you?,6.95,4.29,6.89,positive,1 out of 1,['help'],['help']
2,"Ses01M_impro05_M000 [003.7100-007.8200]: Yes, please help me.",6.95,4.29,6.89,positive,1 out of 3,['help'],"['yes', 'please', 'help']"
3,Where is my bag?,5.05,3.43,5.62,neutral,1 out of 1,['bag'],['bag']
4,Ses01M_impro05_F001 [007.2300-009.8800]: I need a little more information.,5.8966666666666665,3.39,5.21,neutral,3 out of 3,"['need', 'little', 'information']","['need', 'little', 'information']"
5,Ses01M_impro05_M001 [008.0600-012.3400]: Where is my bag?,5.05,3.43,5.62,neutral,1 out of 1,['bag'],['bag']
6,"Come on, I've been here for four hours.",5.316666666666666,3.4466666666666668,5.946666666666667,neutral,3 out of 3,"['come', 'four', 'hour']","['come', 'four', 'hour']"
7,Ses01M_impro05_F002 [010.1725-013.7000]: What- What flight did you come in on?,5.875,3.885,5.635,neutral,2 out of 2,"['flight', 'come']","['flight', 'come']"
8,"Ses01M_impro05_M002 [012.5300-015.6575]: Okay, I'm coming in from Atlanta.",5.64,3.57,5.94,neutral,1 out of 3,['come'],"['okay', 'come', 'atlanta']"
9,Ses01M_impro05_F003 [015.1250-016.4150]: Georgia?,N/A,N/A,N/A,N/A,0,N/A,['georgia']
10,"Ses01M_impro05_M003 [015.8600-021.1500]: Yes, Georgia.",N/A,N/A,N/A,N/A,0,N/A,"['yes', 'georgia']"
11,Good for you I need my bag.,6.13,3.586666666666667,5.696666666666666,positive,3 out of 3,"['good', 'need', 'bag']","['good', 'need', 'bag']"
12,"Can you...
Ses01M_impro05_F004 [017.9700-022.0300]: There's no need for you to raise your voice, sir.",5.93,4.7524999999999995,5.4275,neutral,4 out of 4,"['neg-need', 'raise', 'voice', 'sir']","['need', 'raise', 'voice', 'sir']"
13,Ses01M_impro05_F005 [022.2000-025.0600]: I've been college educated.,6.960000000000001,4.18,6.34,positive,2 out of 2,"['college', 'educate']","['college', 'educate']"
14,Ses01M_impro05_F006 [025.1125-027.8600]: I speak your language.,6.145,3.9450000000000003,6.63,positive,2 out of 2,"['speak', 'language']","['speak', 'language']"
15,Ses01M_impro05_M004 [026.1923-031.0800]: Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?,5.448333333333333,4.428333333333333,5.85,neutral,6 out of 7,"['insinuate', 'neg-college', 'education', 'reason', 'make', 'person']","['insinuate', 'college', 'education', 'reason', 'make', 'better', 'person']"
16,"Ses01M_impro05_M005 [031.7800-034.8300]: Listen, shut your smug mouth, okay?",5.17,3.8625,5.48,neutral,4 out of 5,"['listen', 'shut', 'smug', 'mouth']","['listen', 'shut', 'smug', 'mouth', 'okay']"
17,I don't need that.,4.55,6.33,4.94,neutral,1 out of 1,['neg-need'],['need']
18,"Ses01M_impro05_F007 [030.5125-033.3100]: I'm just saying you don't need to talk to me like I-
Ses01M_impro05_M006 [034.8500-037.6700]: I've been sitting here for four hours.",5.341428571428572,4.534285714285715,5.66,neutral,7 out of 7,"['say', 'neg-need', 'neg-talk', 'like', 'sit', 'four', 'hour']","['say', 'need', 'talk', 'like', 'sit', 'four', 'hour']"
19,Ses01M_impro05_F008 [034.4200-036.4100]: I'm not a child.,2.8,4.67,4.8,negative,1 out of 1,['neg-child'],['child']
20,Ses01M_impro05_F009 [037.4000-039.9900]: I've been here for sixteen.,6.3,4.2,4.36,positive,1 out of 1,['sixteen'],['sixteen']
21,Ses01M_impro05_M007 [037.7150-041.4700]: You people have just been tossing me around like a used hanky.,5.7,4.022,5.624,neutral,5 out of 6,"['people', 'toss', 'like', 'use', 'hanky']","['people', 'toss', 'around', 'like', 'use', 'hanky']"
22,Ses01M_impro05_F010 [040.8450-043.1575]: I come here every single day.,5.796666666666667,3.68,5.453333333333333,neutral,3 out of 4,"['come', 'single', 'day']","['come', 'every', 'single', 'day']"
23,Ses01M_impro05_M008 [042.8350-046.0200]: You work here.,5.05,4.33,6.12,neutral,1 out of 1,['work'],['work']
24,"Ses01M_impro05_F011 [045.6700-049.9200]: Details, Details.",5.67,3.81,7.14,neutral,2 out of 2,"['detail', 'detail']","['detail', 'detail']"
