Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses02M_impro02_F000 [003.9987-006.0541]: I don't want you to go.,5.16,4.785,4.970000000000001,neutral,2 out of 2,"['neg-want', 'go']","['want', 'go']"
2,"Ses02M_impro02_M000 [007.0366-015.1000]: I know, I know.",6.82,3.24,5.78,positive,2 out of 2,"['know', 'know']","['know', 'know']"
3,I don't want to go either baby.,4.783333333333333,4.9399999999999995,4.74,neutral,3 out of 4,"['neg-want', 'neg-go', 'baby']","['want', 'go', 'either', 'baby']"
4,I love you know.,7.41,4.300000000000001,5.85,positive,2 out of 2,"['love', 'know']","['love', 'know']"
5,And I'm going to miss you a lot.,5.21,4.38,5.225,neutral,2 out of 3,"['go', 'miss']","['go', 'miss', 'lot']"
6,Ses02M_impro02_F001 [015.5524-023.3599]: I'm going to miss you too; I don't know what I'm going to do here without you.,4.98,5.095,5.0,neutral,4 out of 5,"['go', 'miss', 'neg-know', 'go']","['go', 'miss', 'know', 'go', 'without']"
7,"It's going to be so lonely, and so hard.",4.446666666666666,4.576666666666667,4.54,neutral,3 out of 3,"['go', 'lonely', 'hard']","['go', 'lonely', 'hard']"
8,M: It'll be alright.,N/A,N/A,N/A,N/A,0,N/A,['alright']
9,Ses02M_impro02_F002 [023.5790-026.4151]: I don't want to be a single mom.,5.676666666666667,4.3933333333333335,5.243333333333333,neutral,3 out of 3,"['neg-want', 'single', 'mom']","['want', 'single', 'mom']"
10,Ses02M_impro02_M001 [026.7598-031.4253]: You won't be.,N/A,N/A,N/A,N/A,0,N/A,['wo']
11,I'll be back; I'll be back before you know it.,5.446666666666666,2.8066666666666666,5.406666666666666,neutral,3 out of 3,"['back', 'back', 'know']","['back', 'back', 'know']"
12,"All right, and
Ses02M_impro02_F003 [031.3058-032.6401]: but
Ses02M_impro02_M002 [032.6800-033.6558]: and
Ses02M_impro02_F004 [033.4566-037.3201]: It's dangerous; I mean how can you make sure that you'll
M: it'll- it'll
Ses02M_impro02_M003 [037.5389-044.4296]: It's- It's dangerous anywhere, honey.",4.9157142857142855,4.994285714285714,5.1257142857142854,neutral,7 out of 8,"['right', 'dangerous', 'mean', 'make', 'sure', 'dangerous', 'honey']","['right', 'dangerous', 'mean', 'make', 'sure', 'dangerous', 'anywhere', 'honey']"
13,"I mean this is -this- I'm just going to go and we'll get it over with,
Ses02M_impro02_M004 [044.4743-054.8649]: I'll come back we'll have, you know, some good benefits from being in the service and then we'll live - we'll live a happy life, then the rest of us, like the three of us.",6.573529411764706,4.051176470588235,5.824705882352942,positive,17 out of 19,"['mean', 'go', 'go', 'get', 'come', 'back', 'know', 'good', 'benefit', 'service', 'live', 'live', 'happy', 'life', 'rest', 'like', 'three']","['mean', 'go', 'go', 'get', 'come', 'back', 'know', 'good', 'benefit', 'service', 'live', 'live', 'happy', 'life', 'rest', 'us', 'like', 'three', 'us']"
14,Ses02M_impro02_F005 [054.0200-055.5818]: I hope so.,7.48,5.29,6.78,positive,1 out of 1,['hope'],['hope']
15,Ses02M_impro02_M005 [055.4225-056.8962]: A little family.,6.58,4.275,5.58,positive,2 out of 2,"['little', 'family']","['little', 'family']"
16,Ses02M_impro02_F006 [056.6174-058.0712]: I hope so.,7.48,5.29,6.78,positive,1 out of 1,['hope'],['hope']
17,"Ses02M_impro02_M006 [058.1707-059.5249]: You gotta
Ses02M_impro02_F007 [059.0868-061.0584]: It's going to be really rough.",5.363333333333333,4.653333333333333,5.286666666666667,neutral,3 out of 5,"['get', 'go', 'rough']","['get', 'ta', 'go', 'really', 'rough']"
18,"Ses02M_impro02_M007 [061.7187-063.7973]: You gotta take care of our baby for me, alright?",6.305,3.9574999999999996,5.495,positive,4 out of 6,"['get', 'take', 'care', 'baby']","['get', 'ta', 'take', 'care', 'baby', 'alright']"
19,"F: Without you
Ses02M_impro02_F008 [064.7625-067.7895]: I'll send you lots of pictures.",6.455,3.3600000000000003,6.03,positive,2 out of 5,"['send', 'picture']","['f', 'without', 'send', 'lot', 'picture']"
20,"Ses02M_impro02_M008 [067.8916-074.1377]: I hope so, because I'm not going to be able to survive without all that.",6.175,4.585,5.9575,positive,4 out of 5,"['hope', 'neg-go', 'able', 'survive']","['hope', 'go', 'able', 'survive', 'without']"
21,I don't know what I'm going to do.,4.75,5.8100000000000005,4.775,neutral,2 out of 2,"['neg-know', 'go']","['know', 'go']"
22,Ses02M_impro02_M009 [075.0360-084.1992]: I've never been - I've never been away from you for two weeks let alone a year.,5.4239999999999995,3.34,5.34,neutral,5 out of 8,"['two', 'week', 'let', 'alone', 'year']","['never', 'never', 'away', 'two', 'week', 'let', 'alone', 'year']"
23,"Ses02M_impro02_F009 [084.1439-088.9590]: Well, just promise me that you going to be safe.",6.886666666666667,3.966666666666667,6.336666666666667,positive,3 out of 4,"['promise', 'go', 'safe']","['well', 'promise', 'go', 'safe']"
24,"Ses02M_impro02_F010 [089.8468-096.5662]: I mean can't they put you in like, you know kitchen work or something where you won't get
Ses02M_impro02_M010 [096.5942-099.7326]: No, it doesn't work that way
Ses02M_impro02_M011 [101.0854-108.0313]: but, I mean, I'm going to do whatever I can and get back here as fast as I can.",5.0284615384615385,4.728461538461539,5.082307692307692,neutral,13 out of 18,"['mean', 'neg-put', 'like', 'know', 'kitchen', 'work', 'neg-get', 'neg-work', 'neg-way', 'mean', 'go', 'get', 'back']","['mean', 'ca', 'put', 'like', 'know', 'kitchen', 'work', 'something', 'wo', 'get', 'work', 'way', 'mean', 'go', 'whatever', 'get', 'back', 'fast']"
25,Ses02M_impro02_F011 [108.5118-112.6479]: It doesn't make any sense; I don't know why we have to be at war in the first place.,4.403333333333333,5.68,4.648333333333333,neutral,6 out of 6,"['neg-make', 'neg-sense', 'neg-know', 'war', 'first', 'place']","['make', 'sense', 'know', 'war', 'first', 'place']"
26,"Ses02M_impro02_M012 [113.8282-119.8340]: I know, but it's not our decision, I guess, you know, I mean
Ses02M_impro02_M013 [120.2518-128.8678]: there's people that thought it was the right thing to do so now we have to- we have to do what we have to do for our country
Ses02M_impro02_M014 [129.5686-137.7099]: and it'll work out you know, go there and do that.",5.794615384615384,4.139230769230769,5.521538461538461,neutral,13 out of 13,"['know', 'neg-decision', 'guess', 'know', 'mean', 'people', 'think', 'right', 'thing', 'country', 'work', 'know', 'go']","['know', 'decision', 'guess', 'know', 'mean', 'people', 'think', 'right', 'thing', 'country', 'work', 'know', 'go']"
27,"Yeah, I'll be back
Ses02M_impro02_F012 [137.8409-142.0114]: Will you write me letters, paper ones?",5.68,3.156,5.534,neutral,5 out of 6,"['back', 'write', 'letter', 'paper', 'one']","['yeah', 'back', 'write', 'letter', 'paper', 'one']"
28,"Ses02M_impro02_M015 [141.7127-148.2248]: Yeah, of course.",N/A,N/A,N/A,N/A,0,N/A,"['yeah', 'course']"
29,"I don't know if we'll have computers or anything like that you know, so probably my only option then.",6.13,4.502,5.844,positive,5 out of 7,"['neg-know', 'computer', 'like', 'know', 'option']","['know', 'computer', 'anything', 'like', 'know', 'probably', 'option']"
30,"Ses02M_impro02_M016 [148.5469-155.0556]: Yeah, I'll write you every day 'cause you're the only thing that's going to be on my mind.",6.276,4.154,5.54,positive,5 out of 7,"['write', 'day', 'thing', 'go', 'mind']","['yeah', 'write', 'every', 'day', 'thing', 'go', 'mind']"
31,Ses02M_impro02_F013 [155.7643-160.4854]: Our baby needs a dad; you can't leave.,6.145,4.5525,5.1625,positive,4 out of 5,"['baby', 'need', 'dad', 'neg-leave']","['baby', 'need', 'dad', 'ca', 'leave']"
32,"Okay, you can't disappear.",5.9,5.65,4.58,neutral,1 out of 3,['neg-disappear'],"['okay', 'ca', 'disappear']"
33,"Ses02M_impro02_M017 [159.4932-164.3000]: Our baby has a dad, alright.",6.904999999999999,4.51,5.53,positive,2 out of 3,"['baby', 'dad']","['baby', 'dad', 'alright']"
34,Daddy is going to be back soon.,6.116666666666666,3.896666666666667,5.443333333333333,positive,3 out of 4,"['daddy', 'go', 'back']","['daddy', 'go', 'back', 'soon']"
35,"Ses02M_impro02_M018 [165.8300-178.4193]: I want you to, you know, take lots of video; pictures and I can see you when I get back or while I'm there.",6.01625,3.9125,5.60375,positive,8 out of 9,"['want', 'know', 'take', 'video', 'picture', 'see', 'get', 'back']","['want', 'know', 'take', 'lot', 'video', 'picture', 'see', 'get', 'back']"
36,I'm going to miss you.,5.21,4.38,5.225,neutral,2 out of 2,"['go', 'miss']","['go', 'miss']"
37,Ses02M_impro02_F014 [178.7739-181.4226]: I'll miss you too.,4.1,3.9,5.12,neutral,1 out of 1,['miss'],['miss']
