Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses05M_script02_1_M000 [003.7900-024.8400]: What time is it?,5.6,3.41,4.36,neutral,1 out of 1,['time'],['time']
2,They're supposed to run around midnight.,5.953333333333333,4.206666666666667,5.6033333333333335,neutral,3 out of 4,"['suppose', 'run', 'midnight']","['suppose', 'run', 'around', 'midnight']"
3,"Oh, this is great, isn't it?",7.5,4.14,6.65,positive,1 out of 2,['great'],"['oh', 'great']"
4,Look at the night we've got here.,6.24,3.6666666666666665,5.583333333333333,positive,3 out of 3,"['look', 'night', 'get']","['look', 'night', 'get']"
5,It couldn't be better.,N/A,N/A,N/A,N/A,0,N/A,"['could', 'better']"
6,"Actually, I wanted to go a little further up the coast you know to get away from all the lights and the people.",6.16125,4.09,5.55,positive,8 out of 10,"['want', 'go', 'little', 'coast', 'know', 'get', 'light', 'people']","['actually', 'want', 'go', 'little', 'coast', 'know', 'get', 'away', 'light', 'people']"
7,"I was afraid we might miss it though, so how are you doing?",3.175,4.51,3.915,negative,2 out of 4,"['afraid', 'miss']","['afraid', 'might', 'miss', 'though']"
8,Ses05M_script02_1_F000 [024.6765-025.8200]: Fine.,6.5,3.86,5.78,positive,1 out of 1,['fine'],['fine']
9,Ses05M_script02_1_M001 [025.5200-040.6800]: What's that?,N/A,N/A,N/A,N/A,0,N/A,[]
10,"Is that- Wait, is that foam?",4.9,3.26,5.205,neutral,2 out of 2,"['wait', 'foam']","['wait', 'foam']"
11,I can't even tell.,4.73,6.140000000000001,5.06,neutral,1 out of 3,['neg-tell'],"['ca', 'even', 'tell']"
12,"Oh Actually, I guess if I can't tell then it probably isn't it, is it?",4.955,5.0,4.975,neutral,2 out of 6,"['guess', 'neg-tell']","['oh', 'actually', 'guess', 'ca', 'tell', 'probably']"
13,"It will probably be unmistakable, don't you think?",4.71,5.29,4.68,neutral,2 out of 3,"['unmistakable', 'neg-think']","['probably', 'unmistakable', 'think']"
14,Ses05M_script02_1_M002 [040.6900-056.7800]: This is great.,7.5,4.14,6.65,positive,1 out of 1,['great'],['great']
15,How are you doing?,N/A,N/A,N/A,N/A,0,N/A,[]
16,"Oh, no.",N/A,N/A,N/A,N/A,0,N/A,['oh']
17,"Oh, do you know what I did?",6.82,3.24,5.78,positive,1 out of 2,['know'],"['oh', 'know']"
18,I forgot the flashlight.,4.865,4.234999999999999,4.779999999999999,neutral,2 out of 2,"['forget', 'flashlight']","['forget', 'flashlight']"
19,How could I be so stupid?,2.84,4.34,4.03,negative,1 out of 2,['stupid'],"['could', 'stupid']"
20,I forgot the flashlight.,4.865,4.234999999999999,4.779999999999999,neutral,2 out of 2,"['forget', 'flashlight']","['forget', 'flashlight']"
21,Ses05M_script02_1_F001 [056.2900-058.1700]: What flashlight?,6.0,4.04,6.06,neutral,1 out of 1,['flashlight'],['flashlight']
22,Ses05M_script02_1_M003 [057.5700-061.1400]: The flashlight.,6.0,4.04,6.06,neutral,1 out of 1,['flashlight'],['flashlight']
23,The silver one.,6.785,3.335,6.305,positive,2 out of 2,"['silver', 'one']","['silver', 'one']"
24,"There's only one, isn't there?",6.09,2.67,5.56,positive,1 out of 1,['one'],['one']
25,Stupid.,2.84,4.34,4.03,negative,1 out of 1,['stupid'],['stupid']
26,Ses05M_script02_1_F002 [060.7000-062.9100]: You mean our flashlight?,4.215,4.425,5.115,neutral,2 out of 2,"['mean', 'flashlight']","['mean', 'flashlight']"
27,"Ses05M_script02_1_M004 [062.9000-063.9700]: Well-
Ses05M_script02_1_F003 [063.6300-070.3400]: I mean, you kept saying my flashlight, the flashlight like it was only somehow yours.",5.683333333333334,4.191666666666666,5.859999999999999,neutral,6 out of 8,"['mean', 'keep', 'say', 'flashlight', 'flashlight', 'like']","['well', 'mean', 'keep', 'say', 'flashlight', 'flashlight', 'like', 'somehow']"
28,How is that supposed to make me feel?,5.876666666666666,3.683333333333333,5.61,neutral,3 out of 3,"['suppose', 'make', 'feel']","['suppose', 'make', 'feel']"
29,"Ses05M_script02_1_M005 [070.0300-077.2800]: Oh, no, of course, our flashlight.",6.0,4.04,6.06,neutral,1 out of 3,['flashlight'],"['oh', 'course', 'flashlight']"
30,"Me flashlight is to you flashlight, naturally.",6.0,4.04,6.06,neutral,2 out of 3,"['flashlight', 'flashlight']","['flashlight', 'flashlight', 'naturally']"
31,Ses05M_script02_1_M006 [077.3000-089.8100]: How could we have forgotten it?,3.73,4.43,3.5,negative,1 out of 2,['forget'],"['could', 'forget']"
32,"Well, I hope the moon stays out.",6.873333333333333,3.9533333333333336,6.2,positive,3 out of 4,"['hope', 'moon', 'stay']","['well', 'hope', 'moon', 'stay']"
33,"I wonder, do they always run during a full moon?",6.5225,4.1325,6.0125,positive,4 out of 5,"['wonder', 'run', 'full', 'moon']","['wonder', 'always', 'run', 'full', 'moon']"
34,"I can't remember, was the moon full last year, do you remember?",5.75,4.048,5.596,neutral,5 out of 7,"['neg-remember', 'moon', 'full', 'year', 'remember']","['ca', 'remember', 'moon', 'full', 'last', 'year', 'remember']"
35,Ses05M_script02_1_F004 [088.6600-089.7600]: Yes.,N/A,N/A,N/A,N/A,0,N/A,['yes']
36,Ses05M_script02_1_M007 [090.3300-105.5200]: Are you cold?,4.32,3.55,5.17,neutral,1 out of 1,['cold'],['cold']
37,Do you want my jacket?,5.93,4.32,6.14,neutral,2 out of 2,"['want', 'jacket']","['want', 'jacket']"
