Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses02F_script01_3_F000 [006.6300-009.5400]: You're the only one I know who loves his parents.,6.91,3.8525,5.5649999999999995,positive,4 out of 4,"['one', 'know', 'love', 'parent']","['one', 'know', 'love', 'parent']"
2,"Ses02F_script01_3_M000 [009.4400-012.1700]: I know, it went out of style, didn't it?",6.65,4.233333333333333,6.193333333333333,positive,3 out of 3,"['know', 'go', 'style']","['know', 'go', 'style']"
3,Ses02F_script01_3_F001 [012.1200-014.1000]: It's all right.,7.32,5.0,7.16,positive,1 out of 1,['right'],['right']
4,It's a good thing.,6.72,3.545,5.91,positive,2 out of 2,"['good', 'thing']","['good', 'thing']"
5,"Ses02F_script01_3_F002 [014.9100-018.4600]: You know, it's lovely here, the air is sweet.",7.2125,3.645,6.0,positive,4 out of 4,"['know', 'lovely', 'air', 'sweet']","['know', 'lovely', 'air', 'sweet']"
6,Ses02F_script01_3_M001 [019.3800-021.0300]: You're not sorry you came?,4.775,5.904999999999999,4.205,neutral,2 out of 2,"['neg-sorry', 'neg-come']","['sorry', 'come']"
7,"Ses02F_script01_3_F003 [021.0900-026.8100]: No, not sorry.",5.19,5.38,4.35,neutral,1 out of 1,['neg-sorry'],['sorry']
8,"Um, but, I'm- I'm not gonna stay.",3.8600000000000003,6.859999999999999,4.29,negative,1 out of 4,['neg-stay'],"['um', 'gon', 'na', 'stay']"
9,Ses02F_script01_3_M002 [027.3900-028.5200]: Why?,N/A,N/A,N/A,N/A,0,N/A,[]
10,"Ses02F_script01_3_F004 [028.6400-032.7638]: Well, for one thing, your mother as much as told me to go.",6.152,3.91,5.47,positive,5 out of 7,"['one', 'thing', 'mother', 'tell', 'go']","['well', 'one', 'thing', 'mother', 'much', 'tell', 'go']"
11,Ses02F_script01_3_M003 [032.5500-033.4700]: Oh.,N/A,N/A,N/A,N/A,0,N/A,['oh']
12,Ses02F_script01_3_F005 [033.4200-040.8600]: You saw that.,4.16,4.18,4.67,neutral,1 out of 1,['saw'],['saw']
13,"I mean and then, well, you've been kind of, um--
Ses02F_script01_3_M004 [040.9500-041.8900]: What?",5.105,4.0,5.895,neutral,2 out of 4,"['mean', 'kind']","['mean', 'well', 'kind', 'um']"
14,"Ses02F_script01_3_F006 [041.9500-046.2900]: Well, kind of embarrassed ever since I got here.",5.793333333333333,4.08,5.6466666666666665,neutral,3 out of 6,"['kind', 'embarrassed', 'get']","['well', 'kind', 'embarrassed', 'ever', 'since', 'get']"
15,"Ses02F_script01_3_M005 [047.9700-057.1100]: The trouble is, I planned on sort of sneaking up on you over a period of a week or so.",4.388,4.486,5.454,neutral,5 out of 6,"['trouble', 'plan', 'sneak', 'period', 'week']","['trouble', 'plan', 'sort', 'sneak', 'period', 'week']"
16,"But, they take it for granted that we're all set.",5.025,3.8099999999999996,5.32,neutral,2 out of 3,"['take', 'set']","['take', 'grant', 'set']"
17,"Ses02F_script01_3_F007 [056.4918-058.7900]: I knew they would, your mother anyway.",6.753333333333334,3.9266666666666667,5.943333333333333,positive,3 out of 4,"['know', 'would', 'mother']","['know', 'would', 'mother', 'anyway']"
18,M: How'd you know?,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
19,"Ses02F_script01_3_F008 [060.8300-061.5000]: Well,
Ses02F_script01_3_F009 [061.5400-064.1200]: from her point of view, why else would I come?",5.9175,3.635,6.2475000000000005,neutral,4 out of 6,"['point', 'view', 'would', 'come']","['well', 'point', 'view', 'else', 'would', 'come']"
20,Ses02F_script01_3_M006 [064.1368-071.7000]: Oh.,N/A,N/A,N/A,N/A,0,N/A,['oh']
21,Would you want to?,5.955,4.55,5.665,neutral,2 out of 2,"['would', 'want']","['would', 'want']"
22,"I guess you know, this is why I asked you to come.",5.8975,3.5375,5.725,neutral,4 out of 4,"['guess', 'know', 'ask', 'come']","['guess', 'know', 'ask', 'come']"
23,Ses02F_script01_3_F010 [073.5900-078.0400]: I--I guess this is why I came.,5.41,3.715,5.415,neutral,2 out of 2,"['guess', 'come']","['guess', 'come']"
24,"Ses02F_script01_3_M007 [080.3500-087.6700]: Anne, I love you.",8.0,5.36,5.92,positive,1 out of 2,['love'],"['anne', 'love']"
25,I love you a great deal.,7.213333333333333,4.466666666666667,6.23,positive,3 out of 3,"['love', 'great', 'deal']","['love', 'great', 'deal']"
26,I love you.,8.0,5.36,5.92,positive,1 out of 1,['love'],['love']
27,Ses02F_script01_3_M008 [087.9400-090.8500]: I have no imagination.,2.7800000000000002,5.59,3.45,negative,1 out of 1,['neg-imagination'],['imagination']
28,That's all I know to tell you.,6.045,3.55,5.36,positive,2 out of 2,"['know', 'tell']","['know', 'tell']"
