Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses04F_script02_2_M000 [008.4000-011.3500]: Well, so what do you think?",6.68,3.75,6.5,positive,1 out of 2,['think'],"['well', 'think']"
2,Ses04F_script02_2_F000 [010.9400-012.1900]: About what?,N/A,N/A,N/A,N/A,0,N/A,[]
3,Ses04F_script02_2_M001 [011.8900-013.4100]: What I said.,5.91,4.43,6.88,neutral,1 out of 1,['say'],['say']
4,Ses04F_script02_2_F001 [012.7500-014.9800]: It's ridiculous.,3.67,5.65,3.78,negative,1 out of 1,['ridiculous'],['ridiculous']
5,Ses04F_script02_2_M002 [014.3700-018.7700]: It certainly is not.,N/A,N/A,N/A,N/A,0,N/A,['certainly']
6,It's slightly exaggerated scientific fact.,6.09,3.755,6.0600000000000005,positive,2 out of 4,"['scientific', 'fact']","['slightly', 'exaggerated', 'scientific', 'fact']"
7,Ses04F_script02_2_F002 [018.3900-025.7200]: It's PR.,N/A,N/A,N/A,N/A,0,N/A,['pr']
8,Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,6.017777777777778,4.391111111111111,5.652222222222222,positive,9 out of 10,"['sell', 'bill', 'good', 'wonderful', 'event', 'go', 'take', 'place', 'beach']","['somebody', 'sell', 'bill', 'good', 'wonderful', 'event', 'go', 'take', 'place', 'beach']"
9,Ses04F_script02_2_M003 [025.9200-029.0200]: I'm not the only one.,3.91,7.33,4.44,negative,1 out of 1,['neg-one'],['one']
10,Look at these people.,5.825,3.7649999999999997,5.640000000000001,neutral,2 out of 2,"['look', 'people']","['look', 'people']"
11,Ses04F_script02_2_F003 [028.4900-041.1495]: Well sure everybody's told the same story.,6.393333333333333,3.62,5.696666666666667,positive,3 out of 5,"['sure', 'tell', 'story']","['well', 'sure', 'everybody', 'tell', 'story']"
12,It keeps us all coming back for more.,5.573333333333333,3.1966666666666668,5.623333333333333,neutral,3 out of 4,"['keep', 'come', 'back']","['keep', 'us', 'come', 'back']"
13,"It keeps us all excited, keeps us thinking that life is going to start any minute now if we can just find the right spot and get in on the action.",6.384615384615385,4.428461538461539,5.742307692307692,positive,13 out of 15,"['keep', 'excite', 'keep', 'think', 'life', 'go', 'start', 'minute', 'find', 'right', 'spot', 'get', 'action']","['keep', 'us', 'excite', 'keep', 'us', 'think', 'life', 'go', 'start', 'minute', 'find', 'right', 'spot', 'get', 'action']"
14,Ses04F_script02_2_M004 [040.5100-043.0800]: Are we talking about the same thing?,6.095,3.4050000000000002,5.925000000000001,positive,2 out of 2,"['talk', 'thing']","['talk', 'thing']"
15,Ses04F_script02_2_F004 [042.4200-045.8900]: Well I'm sorry but it's still just fish to me.,5.615,3.975,5.865,neutral,2 out of 4,"['sorry', 'fish']","['well', 'sorry', 'still', 'fish']"
16,"Ses04F_script02_2_M005 [045.9210-052.9800]: Carla, can I ask you something?",5.95,3.48,6.29,neutral,1 out of 3,['ask'],"['carla', 'ask', 'something']"
