Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses02F_impro07_M000 [006.7677-009.5033]: So, how's it going?",6.32,4.86,5.33,positive,1 out of 1,['go'],['go']
2,Ses02F_impro07_F000 [009.1738-013.9432]: It's going really well.,6.32,4.86,5.33,positive,1 out of 3,['go'],"['go', 'really', 'well']"
3,"Um, I received something in the mail today.",6.71,4.055,6.025,positive,2 out of 5,"['receive', 'mail']","['um', 'receive', 'something', 'mail', 'today']"
4,"Ses02F_impro07_M001 [013.9746-016.8885]: Oh, you got what?",6.09,3.67,5.65,positive,1 out of 2,['get'],"['oh', 'get']"
5,Where?,N/A,N/A,N/A,N/A,0,N/A,[]
6,Ses02F_impro07_F001 [017.2750-019.5500]: I got into U.S.C.,6.09,3.67,5.65,positive,1 out of 1,['get'],['get']
7,"Ses02F_impro07_M002 [019.0400-020.8700]: Oh, no way.",4.09,7.1,5.17,neutral,1 out of 2,['neg-way'],"['oh', 'way']"
8,"Ses02F_impro07_F002 [020.4600-022.9300]: Yeah, I'm so excited.",8.11,6.43,7.33,positive,1 out of 2,['excited'],"['yeah', 'excited']"
9,"So I'm gonna say--
Ses02F_impro07_M003 [021.8500-023.5100]: Are you gonna go?",6.115,4.645,6.105,positive,2 out of 6,"['say', 'go']","['gon', 'na', 'say', 'gon', 'na', 'go']"
10,"you gonna-
Ses02F_impro07_F003 [022.9400-028.7400]: Yeah, I think, I mean because where else would I gonna go?",5.335,4.3075,5.485,neutral,4 out of 10,"['think', 'mean', 'would', 'go']","['gon', 'na', 'yeah', 'think', 'mean', 'else', 'would', 'gon', 'na', 'go']"
11,Like the other places that I applied to I really didn't like that much anyway.,5.255,4.19,5.6825,neutral,4 out of 7,"['like', 'place', 'apply', 'neg-like']","['like', 'place', 'apply', 'really', 'like', 'much', 'anyway']"
12,"Ses02F_impro07_F004 [028.7500-029.9500]: So--
Ses02F_impro07_M004 [028.1700-029.5900]: Wow, that's...
Ses02F_impro07_M005 [029.6100-035.0773]: ...that's first choice, huh?",6.845000000000001,4.21,6.47,positive,2 out of 4,"['first', 'choice']","['wow', 'first', 'choice', 'huh']"
13,That's so awesome and now look you're gonna be--you're gonna be here.,6.905,4.904999999999999,6.495,positive,2 out of 6,"['awesome', 'look']","['awesome', 'look', 'gon', 'na', 'gon', 'na']"
14,"you know
Ses02F_impro07_F005 [029.9700-031.0789]: Yeah, I know.",6.82,3.24,5.78,positive,2 out of 3,"['know', 'know']","['know', 'yeah', 'know']"
15,Ses02F_impro07_F006 [031.0983-033.0000]: Absolutely.,N/A,N/A,N/A,N/A,0,N/A,['absolutely']
16,I'm so excited.,8.11,6.43,7.33,positive,1 out of 1,['excited'],['excited']
17,Ses02F_impro07_F007 [034.4500-040.6077]: I know.,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
18,I know.,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
19,And we'll all get to hang out.,4.595,4.265000000000001,5.130000000000001,neutral,2 out of 2,"['get', 'hang']","['get', 'hang']"
