Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses03M_script01_2_F000 [007.4531-009.9374]: Why did he invite her here?,5.68,5.1,6.95,neutral,1 out of 1,['invite'],['invite']
2,Ses03M_script01_2_M000 [009.3923-011.7309]: Why does that bother you?,4.44,4.2,4.22,neutral,1 out of 1,['bother'],['bother']
3,Ses03M_script01_2_F001 [011.3988-016.8059]: Well she's been away for three and a half years in New York and suddenly she just shows up.,6.1925,3.9875,5.5775,positive,4 out of 9,"['three', 'year', 'new', 'show']","['well', 'away', 'three', 'half', 'year', 'new', 'york', 'suddenly', 'show']"
4,"Ses03M_script01_2_M001 [015.7165-018.7325]: Well maybe, maybe he just wanted to see her.",6.135,4.595,5.695,positive,2 out of 5,"['want', 'see']","['well', 'maybe', 'maybe', 'want', 'see']"
5,Ses03M_script01_2_F002 [018.3847-021.5754]: Nobody travels seven hundred miles just see.,6.068,4.076,5.892,positive,5 out of 6,"['travel', 'seven', 'hundred', 'mile', 'see']","['nobody', 'travel', 'seven', 'hundred', 'mile', 'see']"
6,Ses03M_script01_2_M002 [021.0705-027.2950]: uh-uh What do you mean?,2.43,4.81,4.17,negative,1 out of 1,['mean'],['mean']
7,They grew up next to each other their entire lives.,6.21,3.68,5.483333333333333,positive,3 out of 4,"['grow', 'entire', 'life']","['grow', 'next', 'entire', 'life']"
8,Why shouldn't he want to see her?,5.135,4.305,5.305,neutral,2 out of 2,"['neg-want', 'see']","['want', 'see']"
9,Ses03M_script01_2_M003 [027.3550-031.1674]: Hey don't look at me like that.,5.745,5.32,5.2,neutral,2 out of 3,"['neg-look', 'like']","['hey', 'look', 'like']"
10,I don't know anymore than you.,3.1799999999999997,6.76,4.22,negative,1 out of 2,['neg-know'],"['know', 'anymore']"
11,Ses03M_script01_2_F003 [031.0611-033.5056]: He's not going to marry her.,3.295,4.8100000000000005,4.5,negative,2 out of 2,"['neg-go', 'neg-marry']","['go', 'marry']"
12,Ses03M_script01_2_M004 [033.7315-037.4646]: Who said he even thought about that?,6.295,4.09,6.6899999999999995,positive,2 out of 3,"['say', 'think']","['say', 'even', 'think']"
13,Ses03M_script01_2_F004 [037.1458-040.8700]: I see it.,6.27,3.9,6.0,positive,1 out of 1,['see'],['see']
14,It has the appearance of it.,6.14,4.57,5.9,positive,1 out of 1,['appearance'],['appearance']
15,"Ses03M_script01_2_M005 [040.3741-042.2050]: Well, so what?",N/A,N/A,N/A,N/A,0,N/A,['well']
16,Ses03M_script01_2_F005 [043.3633-045.7050]: What's going on here Joe?,6.32,4.86,5.33,positive,1 out of 2,['go'],"['go', 'joe']"
17,"Ses03M_script01_2_M006 [045.1967-048.1195]: Now listen kid...
Ses03M_script01_2_F006 [046.7644-051.0024]: No.",7.07,4.234999999999999,5.195,positive,2 out of 2,"['listen', 'kid']","['listen', 'kid']"
18,She's not his girl Joe and she knows that.,4.835,4.005,5.255000000000001,neutral,2 out of 3,"['neg-girl', 'know']","['girl', 'joe', 'know']"
19,Ses03M_script01_2_M007 [053.1546-056.1305]: You can't read her mind.,3.2849999999999997,5.625,3.9,negative,2 out of 3,"['neg-read', 'neg-mind']","['ca', 'read', 'mind']"
20,Ses03M_script01_2_F007 [055.7187-068.1725]: Then why is still single?,5.39,3.85,4.83,neutral,1 out of 2,['single'],"['still', 'single']"
