Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses04M_impro03_M000 [007.0300-020.1500]: So, um, well, I just -- I kind of wanted to, you know, tell you that I'm actually -- I proposed to Kate and we're going to get married.",6.45375,4.3,5.76875,positive,8 out of 12,"['kind', 'want', 'know', 'tell', 'propose', 'go', 'get', 'marry']","['um', 'well', 'kind', 'want', 'know', 'tell', 'actually', 'propose', 'kate', 'go', 'get', 'marry']"
2,"Ses04M_impro03_F000 [019.5800-021.5800]: Wait, what?",4.55,3.62,5.31,neutral,1 out of 1,['wait'],['wait']
3,Ses04M_impro03_M001 [021.0000-027.9300]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
4,"Yeah, I proposed to her yesterday.",6.26,4.77,5.77,positive,1 out of 3,['propose'],"['yeah', 'propose', 'yesterday']"
5,We're getting -- we're engaged now and we're going to -- we're going to get married in about eight months.,6.2075,4.3725000000000005,5.545,positive,8 out of 8,"['get', 'engage', 'go', 'go', 'get', 'marry', 'eight', 'month']","['get', 'engage', 'go', 'go', 'get', 'marry', 'eight', 'month']"
6,"Ses04M_impro03_F001 [027.4400-030.4000]: Oh, my God.",5.9,5.56,5.0,neutral,1 out of 2,['god'],"['oh', 'god']"
7,Congratulations.,7.3,6.05,6.68,positive,1 out of 1,['congratulation'],['congratulation']
8,"Ses04M_impro03_M002 [029.0300-030.9900]: Yeah, it's pretty amazing, huh?",7.71,5.775,6.765000000000001,positive,2 out of 4,"['pretty', 'amazing']","['yeah', 'pretty', 'amazing', 'huh']"
9,Ses04M_impro03_F002 [030.5200-034.3400]: I can't -- how did you do it?,N/A,N/A,N/A,N/A,0,N/A,['ca']
10,What happened?,5.5,3.43,5.53,neutral,1 out of 1,['happen'],['happen']
11,"Ses04M_impro03_M003 [033.7400-040.0300]: Well I decided to take her sailing
Ses04M_impro03_M004 [040.0600-051.7600]: and we were just out on the water and, you know, I just -- I had the ring with me.",6.402,3.8,5.69,positive,5 out of 7,"['decide', 'take', 'water', 'know', 'ring']","['well', 'decide', 'take', 'sailing', 'water', 'know', 'ring']"
12,And I was like let's do this.,6.695,3.555,6.17,positive,2 out of 2,"['like', 'let']","['like', 'let']"
13,And she was like okay and then we're getting married.,6.873333333333333,4.53,5.866666666666667,positive,3 out of 4,"['like', 'get', 'marry']","['like', 'okay', 'get', 'marry']"
14,Ses04M_impro03_F003 [049.8400-055.0554]: [LAUGHTER] Well you paint a romantic picture.,7.032500000000001,4.575,6.5375,positive,4 out of 5,"['laughter', 'paint', 'romantic', 'picture']","['laughter', 'well', 'paint', 'romantic', 'picture']"
15,"Ses04M_impro03_M005 [054.7500-058.4800]: Well I didn't want it to be like cheesy, you know.",5.79,4.11,5.3825,neutral,4 out of 5,"['neg-want', 'like', 'cheesy', 'know']","['well', 'want', 'like', 'cheesy', 'know']"
16,Ses04M_impro03_F004 [058.0300-059.7800]: Did she cry?,3.22,5.45,2.56,negative,1 out of 1,['cry'],['cry']
17,"Ses04M_impro03_M006 [059.4344-065.8600]: She didn't cry, but she was laughing a lot and it was very exciting, so...
Ses04M_impro03_F005 [065.1400-068.5600]: Oh, my God.",7.047499999999999,5.92,6.76,positive,4 out of 6,"['neg-cry', 'laugh', 'exciting', 'god']","['cry', 'laugh', 'lot', 'exciting', 'oh', 'god']"
