Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,"Ses05M_impro04_M000 [005.3295-012.8500]: Uh, God.",5.9,5.56,5.0,neutral,1 out of 2,['god'],"['uh', 'god']"
2,I don't know what to do anymore.,3.1799999999999997,6.76,4.22,negative,1 out of 2,['neg-know'],"['know', 'anymore']"
3,"Like I said --
Ses05M_impro04_F000 [012.4200-014.2700]: What do you mean?",5.26,4.546666666666667,5.776666666666666,neutral,3 out of 3,"['like', 'say', 'mean']","['like', 'say', 'mean']"
4,Ses05M_impro04_M001 [015.3400-024.5800]: I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
5,There's nothing for me out there.,N/A,N/A,N/A,N/A,0,N/A,['nothing']
6,I can't get a job.,4.135,6.165,4.955,neutral,2 out of 3,"['neg-get', 'neg-job']","['ca', 'get', 'job']"
7,"I haven't gotten a job in a year, three years.",5.04,4.474,5.396,neutral,5 out of 5,"['neg-get', 'neg-job', 'year', 'three', 'year']","['get', 'job', 'year', 'three', 'year']"
8,"What is it, three years now; right?",6.166666666666667,3.9033333333333333,6.14,positive,3 out of 3,"['three', 'year', 'right']","['three', 'year', 'right']"
9,That I haven't been able to have a job.,4.5,5.3100000000000005,4.135,neutral,2 out of 2,"['neg-able', 'job']","['able', 'job']"
10,Ses05M_impro04_F001 [022.7800-025.1300]: Really?,N/A,N/A,N/A,N/A,0,N/A,['really']
11,It's been that long?,N/A,N/A,N/A,N/A,0,N/A,['long']
12,Ses05M_impro04_M002 [024.6000-034.8900]: Something like that.,7.44,4.4,6.28,positive,1 out of 2,['like'],"['something', 'like']"
13,I can't even remember anymore.,3.5,6.859999999999999,3.6900000000000004,negative,1 out of 4,['neg-remember'],"['ca', 'even', 'remember', 'anymore']"
14,I don't know what to do anymore.,3.1799999999999997,6.76,4.22,negative,1 out of 2,['neg-know'],"['know', 'anymore']"
15,"I just get out there everyday -- well, not everyday, almost everyday.",5.39,4.2025,5.4025,neutral,4 out of 6,"['get', 'everyday', 'neg-everyday', 'everyday']","['get', 'everyday', 'well', 'everyday', 'almost', 'everyday']"
16,Ses05M_impro04_F002 [026.7800-028.2500]: Wow.,N/A,N/A,N/A,N/A,0,N/A,['wow']
17,Ses05M_impro04_M003 [035.0700-038.9000]: And try to do something.,5.64,4.0,5.94,neutral,1 out of 2,['try'],"['try', 'something']"
18,"I mean-
Ses05M_impro04_F003 [038.4100-040.6600]: What have you been trying?",4.035,4.404999999999999,5.055,neutral,2 out of 2,"['mean', 'try']","['mean', 'try']"
19,"Ses05M_impro04_M004 [040.3300-046.7200]: Well, everything.",N/A,N/A,N/A,N/A,0,N/A,"['well', 'everything']"
20,"I'll do temping, you know, office work.",5.47,3.54,5.6866666666666665,neutral,3 out of 4,"['know', 'office', 'work']","['temping', 'know', 'office', 'work']"
21,"You know, whatever to pay the bills.",5.386666666666667,3.8266666666666667,5.37,neutral,3 out of 4,"['know', 'pay', 'bill']","['know', 'whatever', 'pay', 'bill']"
22,"You know, I'll do anything.",6.82,3.24,5.78,positive,1 out of 2,['know'],"['know', 'anything']"
